# s=55 S=80
# time_s	level
17499.599	46
17560.853	45
17581.048	44
17594.489	43
17594.489	42
17758.139	41
17890.776	40
18052.661	39
18273.667	38
18415.002	37
18463.558	36
18475.198	35
18608.247	55
18727.630	75
19000.801	74
19083.844	73
19220.996	72
19296.765	71
19365.657	70
19365.657	69
19629.147	68
19671.322	67
19924.002	66
19924.002	65
19924.002	64
20150.574	63
20197.285	62
20435.728	61
20435.728	60
20727.008	59
20823.065	58
20823.065	57
20838.382	56
20898.503	55
20898.503	54
20898.503	53
21218.637	52
21296.398	51
21296.398	50
21296.398	49
21384.579	48
21384.579	47
21537.924	46
21537.924	45
21627.337	44
21964.420	43
22030.190	42
22088.989	41
22093.499	56
22160.631	55
22160.631	54
22216.242	53
22216.242	52
22384.425	72
22463.146	71
22463.146	70
22632.656	69
22903.679	68
23044.066	67
23150.248	66
23150.248	65
23172.147	64
23237.039	63
23822.366	62
23822.366	61
23822.366	60
23950.738	59
24028.504	58
24086.433	57
24325.498	56
24336.761	55
24509.586	54
24556.138	53
24609.230	52
24674.673	51
24776.108	50
24776.108	49
24990.936	48
25257.969	47
25257.969	46
25257.969	45
25278.210	44
25311.592	43
25430.800	42
25430.800	41
25518.195	40
25621.842	39
26051.236	59
26067.995	58
26067.995	57
26185.455	56
26185.455	55
26552.842	54
26552.842	53
26552.842	52
26748.441	51
26780.639	50
26813.079	49
26856.801	48
26856.801	47
26856.801	46
26877.603	58
26906.971	57
26960.352	56
26960.352	55
26977.624	54
26977.624	53
26986.072	52
27025.785	51
27025.785	50
27176.425	49
27365.286	48
27544.489	47
27544.489	46
27588.083	45
27626.110	44
27724.472	43
27771.081	42
27848.031	41
27848.031	40
27848.031	39
28143.856	38
28198.232	37
28360.178	36
28430.174	35
28430.174	34
28430.174	33
28674.016	32
28690.333	31
28827.260	30
28832.926	29
28945.887	28
29030.940	27
29117.689	26
29249.361	46
29264.372	45
29264.372	44
29264.372	43
29264.372	42
29264.372	41
29308.749	40
29376.141	39
29415.200	38
29424.850	37
29446.735	57
29462.841	56
29583.063	55
29659.340	54
29659.340	53
29684.378	52
29693.487	51
29780.923	50
29809.050	49
29881.559	48
29881.559	47
29881.559	46
29881.559	45
29881.559	44
29908.486	43
30187.252	42
30268.429	41
30328.570	40
30401.720	39
30401.720	38
30401.720	37
30459.189	46
30466.493	45
30500.086	44
30596.223	43
30596.223	42
31019.911	41
31019.911	40
31040.295	39
31040.295	38
31063.281	37
31321.317	36
31497.828	35
31707.848	34
31748.324	33
31874.016	32
31911.999	31
32064.093	30
32140.504	29
32152.605	28
32152.605	27
32485.188	26
32485.188	25
32485.188	24
32485.188	23
32485.188	22
32778.363	21
32778.363	20
32855.474	40
32909.596	39
32909.596	38
32954.123	37
32975.741	36
33028.245	56
33037.361	55
33228.140	54
33327.110	53
33550.221	52
33550.221	51
33550.221	50
33742.033	49
33742.033	48
33818.774	47
33874.363	46
33874.363	45
33899.697	44
33947.814	57
33965.779	56
34015.216	55
34015.216	54
34099.394	53
34190.361	52
34190.361	51
34273.068	50
34273.068	49
34490.900	48
34490.900	47
34525.675	46
34571.632	45
34571.632	44
34975.650	43
35632.976	42
35632.976	41
35683.844	40
35683.844	39
35806.744	38
35806.744	37
35806.744	36
35806.744	35
35820.089	34
35820.089	33
35820.089	32
35820.089	31
35820.089	30
35820.089	29
36337.719	28
36337.719	27
36337.719	26
36353.867	25
36353.867	24
36544.477	23
36560.230	43
36578.788	42
36578.788	41
36630.648	40
36765.195	60
37075.840	59
37075.840	58
37075.840	57
37075.840	56
37104.745	55
37123.985	54
37133.970	53
37383.229	52
37409.167	51
37671.177	50
37775.727	49
37775.727	48
37775.727	47
37851.899	58
37913.747	57
37913.747	56
38047.632	55
38090.155	54
38304.898	53
38465.164	52
38465.164	51
38588.649	50
38722.348	49
38903.684	48
39020.007	47
39020.007	46
39020.007	45
39045.889	44
39156.022	43
39258.113	42
39303.770	41
39339.710	40
39374.786	39
39623.481	38
39982.266	37
39994.215	36
40100.634	35
40122.132	55
40134.521	56
40368.398	76
40414.405	75
40525.122	74
40525.122	73
40525.122	72
40629.380	71
40629.380	70
40629.380	69
40638.070	68
40699.782	67
40807.458	66
40927.558	65
40978.206	64
41321.451	63
41691.211	62
41691.211	61
41826.004	60
41996.620	59
41996.620	58
42499.997	57
42499.997	56
42622.302	55
42728.037	54
42728.037	53
42899.920	52
42899.920	51
42973.408	50
43144.228	49
43144.228	48
43224.428	47
43224.428	46
43435.110	45
43714.413	44
43714.413	43
43714.413	42
43714.413	41
43714.413	40
43714.413	39
43761.861	38
43761.861	37
44297.123	36
44300.240	35
44300.240	34
44300.240	33
44434.519	32
44480.770	31
44584.376	30
44584.376	29
44584.376	28
44635.698	27
44635.698	26
44635.698	25
44720.590	24
44732.211	23
44732.211	22
44739.995	21
44980.799	20
44980.799	19
45032.652	18
45032.652	17
45124.710	16
45265.283	15
45265.283	14
45265.283	13
45265.283	12
45265.283	11
45340.730	10
45340.730	9
45340.730	8
45340.730	7
45426.966	6
45426.966	5
45426.966	4
45460.666	3
45495.969	2
45567.243	1
45821.195	0
45821.195	0
45821.195	0
46065.037	0
46065.037	0
46113.515	0
46113.515	0
46158.248	0
46232.608	0
46232.608	0
46232.608	0
46386.942	0
46386.942	0
46428.983	0
46484.834	0
46484.834	0
46615.060	0
46830.671	0
46830.671	0
46924.024	0
47034.429	0
47110.355	0
47110.355	0
47270.016	20
47361.649	19
47361.649	18
47361.649	17
47415.112	16
47477.677	15
47578.738	35
47749.161	34
47755.850	33
47805.701	32
47805.701	31
47948.292	51
48000.585	50
48008.163	49
48008.163	48
48037.970	47
48049.735	46
48049.735	45
48114.973	44
48114.973	43
48114.973	42
48114.973	41
48207.397	40
48207.397	39
48408.895	38
48627.311	37
48627.311	36
48820.913	35
48820.913	34
48820.913	33
48911.914	32
48911.914	31
49015.087	30
49198.487	29
49198.487	28
49198.487	27
49258.597	26
49258.597	25
49258.597	24
49258.597	23
49338.048	22
49464.979	21
49556.064	20
49728.529	19
49750.079	18
49899.030	17
49927.647	16
50009.343	15
50009.343	14
50009.343	13
50192.626	12
50675.158	11
50815.437	10
50892.603	30
50946.078	29
51019.692	28
51184.276	27
51256.966	26
51256.966	25
51256.966	24
51317.046	23
51324.365	22
51364.609	21
51422.813	20
51575.001	19
51584.185	18
51651.126	17
51651.126	16
51651.126	15
51651.126	14
51651.126	13
51651.126	12
51661.901	11
51917.562	10
52015.527	9
52025.868	8
52086.229	7
52086.229	6
52086.229	5
52112.275	4
52477.132	3
52536.504	2
53106.498	1
53292.194	0
53325.534	0
53329.425	0
53541.429	0
53541.429	0
53541.429	0
53541.429	0
53706.582	0
53706.582	0
53706.582	0
53706.582	0
53706.582	0
53794.663	0
53794.663	0
53825.096	0
53834.515	0
53943.856	0
53961.480	0
54228.790	0
54228.790	0
54441.656	20
54451.415	19
54500.064	18
54868.317	38
54899.398	37
54952.121	36
54952.121	35
55170.912	55
55340.223	54
55340.223	53
55340.223	52
55340.223	51
55412.208	50
55675.968	49
55675.968	48
55675.968	47
55684.191	46
55719.158	45
55719.158	44
55943.146	43
55943.146	42
56017.129	41
56267.149	40
56426.282	39
56508.939	38
56558.138	37
56637.178	36
56734.888	35
56734.888	34
56734.888	33
56785.345	53
57241.161	52
57241.161	51
57241.161	50
57241.161	49
57241.161	48
57357.112	47
57477.452	46
57552.202	45
57616.212	44
57669.026	43
57809.437	42
57854.953	41
57913.737	40
57914.208	55
57945.720	54
58022.855	53
58022.855	52
58062.654	51
58289.907	71
58470.432	70
58592.653	69
58780.897	68
58780.897	67
58780.897	66
58780.897	65
59137.127	64
59137.127	63
59137.127	62
59137.127	61
59137.127	60
59137.127	59
59184.446	58
59249.135	57
59403.906	56
59403.906	55
59403.906	54
59469.801	53
59469.801	52
59540.773	51
59540.773	50
59683.717	49
59683.717	48
59700.528	47
59719.066	46
59794.710	45
59839.243	44
59839.243	43
60089.380	42
60089.380	41
60339.100	40
60339.100	39
60339.100	38
60430.296	37
61035.758	36
61292.646	35
61328.144	34
61328.144	33
61335.187	32
61362.092	31
61443.108	30
61600.554	29
61600.554	28
61719.337	27
61743.112	26
61834.123	46
61878.058	50
62021.399	49
62021.399	48
62021.399	47
62058.204	46
62058.204	45
62058.204	44
62218.857	64
62495.841	63
62520.010	62
62708.936	61
62717.464	60
63131.456	59
63131.456	58
63206.452	57
63313.142	56
63313.142	55
63313.142	54
63313.142	53
63502.458	52
63502.458	51
63538.843	50
63618.194	49
63618.194	48
63659.356	47
63743.489	46
63743.489	45
64260.458	44
64260.458	43
64260.458	42
64300.082	41
64450.077	40
64477.705	39
64591.318	38
64591.318	37
64719.623	36
64719.623	35
64839.426	34
64839.426	33
64903.820	32
64903.820	31
64988.036	30
65030.751	29
65183.390	28
65183.390	27
65241.905	26
65334.163	46
65487.815	66
65544.761	65
65544.761	64
65562.319	69
65747.789	68
65747.789	67
65747.789	66
65779.786	65
65791.593	64
65882.059	63
66081.566	62
66215.238	61
66293.381	60
66728.645	59
66728.645	58
66728.645	57
66728.645	56
66728.645	55
66774.828	54
67036.033	53
67036.033	52
67119.532	51
67278.031	50
67328.066	49
67341.926	48
67425.111	47
67538.858	46
67611.263	45
67611.263	44
67611.263	43
67702.759	42
67717.062	41
67769.750	40
67779.797	39
67779.797	38
67779.797	37
67781.113	36
67788.932	35
67794.699	34
67816.447	33
68095.167	32
68250.070	31
68289.232	30
68338.504	29
68338.504	28
68456.141	27
68456.141	26
68456.141	25
68489.160	24
68545.885	23
68598.059	22
68598.059	21
68741.567	20
68741.567	19
68741.567	18
68820.101	38
68915.189	37
69177.000	57
69188.299	56
69356.265	55
69356.265	54
69356.265	53
69356.265	52
69381.534	64
69387.449	63
69403.116	62
69412.151	61
69624.771	60
69749.703	59
69749.703	58
69955.423	57
70097.989	56
70097.989	55
70430.022	54
70430.022	53
70592.688	52
70592.688	51
70592.688	50
70592.688	49
70714.001	48
70831.864	47
70831.864	46
70915.183	45
70915.183	44
71162.640	43
71162.640	42
71300.173	41
71300.173	40
71571.740	39
71589.411	38
71625.329	37
71625.329	36
71625.329	35
71872.668	34
72084.376	33
72427.615	32
72427.615	31
72457.103	51
72467.977	50
72666.348	49
72666.348	48
72781.490	68
72930.818	67
72969.418	73
72998.163	72
73126.931	71
73570.756	70
73570.756	69
73752.511	68
73752.511	67
73752.511	66
73752.511	65
73752.511	64
73804.159	63
74052.172	62
74132.966	61
74164.170	60
74325.039	59
74388.758	58
74388.758	57
74397.493	56
74479.754	55
74549.668	54
74847.047	53
74964.517	52
74987.826	51
75036.876	50
75105.513	49
75125.781	48
75184.594	47
75184.594	46
75220.093	45
75335.457	44
75335.457	43
75335.457	42
75412.296	41
75691.324	40
75838.610	39
75948.010	59
76065.572	58
76065.572	57
76065.572	56
76103.897	55
76131.722	54
76717.072	53
76717.072	52
77087.865	51
77087.865	50
77087.865	49
77178.527	48
77367.076	47
77367.076	46
77507.993	65
77526.393	64
77526.393	63
77636.912	62
77661.034	61
77661.034	60
77833.288	59
77864.485	58
77864.485	57
77945.646	56
78100.007	55
78157.877	54
78206.434	53
78206.434	52
78255.769	51
78255.769	50
78324.794	49
78431.447	48
78675.089	47
78675.089	46
78675.089	45
78675.089	44
78709.194	43
78912.506	42
79251.183	41
79303.184	40
79400.137	39
79728.288	38
79796.334	37
79877.097	36
79877.097	35
79973.660	34
79984.131	54
80043.345	53
80095.443	52
80102.339	51
80407.397	50
80653.660	49
80676.518	48
80845.366	66
80872.846	65
80872.846	64
80878.071	63
80940.647	62
80940.647	61
80949.552	60
81038.014	59
81089.334	58
81307.127	57
81307.127	56
81420.423	55
81564.906	54
81776.149	53
81776.149	52
81776.149	51
82037.111	50
82037.111	49
82037.111	48
82209.970	47
82209.970	46
82209.970	45
82209.970	44
82236.816	43
82264.371	42
82291.727	41
82314.784	40
82422.971	39
82422.971	38
82466.192	37
82660.354	36
82838.286	35
82870.656	34
82902.189	33
82902.189	32
83055.666	31
83055.666	30
83120.548	29
83154.723	28
83154.723	27
83265.667	47
83294.405	46
83301.602	45
83534.284	44
83560.354	43
83560.354	42
83664.760	41
83664.760	40
83790.906	39
83878.967	38
83878.967	37
83990.903	36
84069.579	35
84069.579	34
84137.342	33
84137.342	32
84355.123	52
84544.563	56
84566.437	55
84934.058	54
84934.058	53
85006.020	52
85104.846	51
85341.773	50
85579.681	49
85599.873	48
85630.430	47
85774.039	46
85798.095	45
85897.108	44
85943.501	43
86107.798	42
86314.239	41
86318.400	40
86318.400	39
86318.400	38
86318.400	37
86330.383	36
86345.337	35
86377.062	34
86377.062	33
86422.768	32
86466.286	31
86466.286	30
86533.943	29
86543.192	28
86645.139	27
86707.029	26
86707.029	25
86707.029	24
86871.402	23
86942.464	43
87009.495	42
87164.368	41
87164.368	40
87164.368	39
87164.368	38
87164.368	37
87183.475	57
87245.434	56
87245.434	55
87252.730	54
87696.029	53
87744.351	52
87867.123	59
87888.146	58
87888.146	57
88016.057	56
88059.013	55
88241.404	54
88330.271	53
88330.271	52
88553.322	51
88553.322	50
88553.322	49
88553.322	48
88625.133	47
88625.133	46
88643.439	45
88971.852	44
88971.852	43
89012.589	42
89012.589	41
89065.751	40
89251.268	39
89347.840	38
89483.039	37
89483.039	36
89483.039	35
89483.039	34
89605.938	33
89605.938	32
89605.938	31
89736.629	30
89736.629	29
89736.629	28
89881.561	27
89937.014	26
89955.374	25
90022.922	24
90164.355	23
90164.355	22
90164.355	21
90164.355	20
90176.706	19
90202.096	18
90436.090	38
90475.815	37
90475.815	36
90570.560	35
90579.895	55
90673.769	54
90900.035	53
90900.035	52
90930.597	51
90944.852	50
90961.353	49
91132.794	48
91212.687	47
91212.687	46
91236.740	61
91574.308	60
91593.476	59
91593.476	58
91709.108	57
91709.108	56
91800.492	55
91825.795	54
91977.451	53
91977.451	52
92005.646	51
92036.391	50
92062.468	49
92075.136	48
92146.219	47
92146.219	46
92177.035	45
92334.352	44
92334.352	43
92334.352	42
92334.352	41
92372.266	40
92372.266	39
92643.771	38
92696.566	37
92734.307	36
92901.192	35
92901.192	34
92910.906	33
93499.792	32
93621.187	31
93671.168	30
93772.591	29
93772.591	28
93825.414	27
93825.414	26
93850.505	25
94033.191	24
94067.358	23
94171.144	22
94171.144	21
94195.665	41
94284.297	40
94356.724	39
94392.138	59
94419.667	58
94438.513	57
94438.513	56
94468.798	55
94509.573	54
94514.137	53
94525.428	52
94542.567	51
94542.567	50
94626.615	49
94666.478	48
94666.478	47
94666.478	46
94720.055	45
94720.055	44
94720.055	43
94777.620	42
94777.620	41
94866.565	40
95097.818	39
95171.502	38
95276.442	37
95276.442	36
95276.442	35
95308.205	43
95361.404	42
95513.017	41
95552.464	40
95757.919	39
95877.486	38
95877.486	37
95909.662	36
95909.662	35
95969.668	34
96215.828	33
96431.405	32
96431.405	31
96589.624	30
96589.624	29
96589.624	28
96589.624	27
96918.127	26
97138.367	25
97138.367	24
97277.487	23
97315.395	22
97630.818	21
97753.998	20
98049.976	40
98118.929	39
98132.766	38
98344.245	37
98641.732	36
98741.530	35
98741.530	34
98814.079	33
98822.702	32
98993.660	31
98993.660	30
99036.013	29
99225.008	28
99346.701	27
99346.701	26
99496.340	25
99542.325	45
99578.497	44
99578.497	43
99694.733	59
99739.922	58
99739.922	57
99739.922	56
99739.922	55
99739.922	54
99813.534	53
99813.534	52
99813.534	51
99813.534	50
99813.534	49
100323.132	48
100348.582	47
100348.582	46
100461.921	45
100491.646	44
100491.646	43
100592.542	42
100592.542	41
100638.060	40
100697.712	39
100697.712	38
100790.963	37
100947.422	36
100952.569	35
101128.566	34
101288.673	33
101433.989	32
101471.964	52
101620.355	51
101620.355	50
101718.863	70
101809.378	69
101899.209	68
101899.209	67
101922.782	66
102183.102	69
102189.637	68
102235.544	67
102235.544	66
102284.846	65
102398.248	64
102460.111	63
102490.287	62
102631.157	61
102662.097	60
102695.636	59
102757.831	58
102792.299	57
102792.299	56
102896.516	55
102896.516	54
103023.476	53
103035.677	52
103108.304	51
103108.304	50
103108.304	49
103182.246	48
103189.915	47
103360.648	46
103463.466	45
103474.894	44
103533.990	43
103701.626	42
103701.626	41
103701.626	40
103701.626	39
103715.542	38
103871.784	37
103871.784	36
103919.920	35
104042.884	34
104042.884	33
104879.232	32
104908.736	31
104975.418	30
104975.418	29
105021.265	49
105153.167	48
105153.167	47
105153.167	46
105153.167	45
105153.167	44
105183.802	43
105202.998	42
105279.069	41
105349.108	61
105357.420	60
105373.600	59
105392.943	58
105429.114	57
105566.643	56
105566.643	55
105706.073	54
105706.073	53
105706.073	52
105717.625	51
105808.506	50
105879.770	49
106021.449	48
106021.449	47
106021.449	46
106021.449	45
106123.074	52
106293.959	51
106327.044	50
106387.385	49
106395.113	48
106558.454	47
106558.454	46
106558.454	45
106632.424	44
106632.424	43
106670.611	42
106925.578	41
106925.578	40
106935.109	39
107023.263	38
107044.925	37
107044.925	36
107145.582	35
107207.306	34
107212.996	33
107212.996	32
107359.465	31
107376.542	30
107603.289	29
107603.289	28
107603.289	27
107814.021	26
107897.972	25
107897.972	24
107897.972	23
107939.858	22
107939.858	21
107948.853	20
107948.853	19
107948.853	18
108028.647	20
108083.488	19
108083.488	18
108453.660	38
108574.750	37
108659.988	36
108701.895	35
108711.098	34
108898.755	33
109475.649	32
109475.649	31
109690.571	30
109844.822	29
109844.822	28
109869.991	27
109964.126	26
109973.003	25
110012.264	24
110080.490	23
110080.490	22
110080.490	21
110080.490	20
110087.219	19
110144.756	18
110144.756	17
110144.756	16
110179.232	36
110266.346	35
110476.547	34
110587.295	54
110713.245	53
110896.795	52
110896.795	51
110896.795	50
110934.014	49
111017.810	48
111140.039	47
111306.615	46
111445.757	45
111629.868	44
111647.921	43
111846.699	42
111846.699	41
111942.987	40
111976.105	39
112011.901	54
112024.894	53
112167.919	52
112190.660	51
112244.595	71
112379.501	70
112552.249	69
112552.249	68
112924.042	67
113014.588	66
113014.588	65
113036.547	64
113148.643	63
113148.643	62
113148.643	61
113564.846	60
113582.587	59
114176.964	58
114176.964	57
114381.028	56
114381.028	55
114485.115	54
114485.115	53
114708.015	52
114846.850	51
115442.443	50
115442.443	49
115600.173	48
115697.004	68
115721.588	67
115721.588	66
115931.903	65
116110.904	64
116141.147	63
116153.608	72
116495.138	71
116495.138	70
116625.409	69
116835.423	68
116857.179	67
116858.397	66
116937.312	65
117103.823	64
117203.821	63
117223.616	62
117265.496	61
117468.458	60
117487.124	59
117487.124	58
117738.802	57
117738.802	56
117738.802	55
117738.802	54
117933.840	53
117933.840	52
117933.840	51
117944.958	50
117997.594	49
118257.621	48
118287.569	47
118309.033	46
118673.757	45
118673.757	44
118673.757	43
118886.468	42
119030.082	41
119170.247	40
119237.796	39
119329.826	38
119359.568	37
119414.766	36
119414.766	35
119457.405	34
119532.189	33
119605.626	32
119662.658	31
119716.501	51
119733.286	50
119733.286	49
119759.757	48
120034.009	47
120034.009	46
120034.009	45
120034.009	44
120202.979	43
120202.979	42
120367.752	41
120502.783	40
120574.674	39
120621.101	56
120716.673	55
120935.013	54
121041.278	53
121572.976	52
121572.976	51
121572.976	50
121598.879	49
121771.281	48
121829.749	47
121872.983	46
122414.334	45
122414.334	44
122414.334	43
122601.693	42
122676.703	41
122742.626	40
122773.598	54
122782.996	53
122969.306	73
123039.630	72
123039.630	71
123216.070	70
123234.572	69
123303.522	68
123399.579	67
123437.495	66
123504.043	65
123629.785	64
123629.785	63
123636.051	62
123804.635	61
123804.635	60
123997.552	59
123997.552	58
124380.104	57
124567.564	56
124890.540	55
124940.166	54
124940.166	53
124940.166	52
125094.634	51
125571.059	50
125571.059	49
125591.095	48
125678.002	47
125678.002	46
125784.638	45
125784.638	44
125814.689	43
125878.908	42
126018.397	41
126240.195	40
126240.195	39
126296.099	38
126548.249	58
126582.448	57
126655.308	56
126659.204	74
126676.017	73
126755.754	72
126755.754	71
126787.095	70
126828.909	69
126925.479	68
126925.479	67
126925.479	66
126925.479	65
127003.618	64
127003.618	63
127003.618	62
127028.918	61
127028.918	60
127028.918	59
127063.887	58
127332.800	57
127419.187	56
127419.187	55
127419.187	54
127474.253	53
127474.253	52
127474.253	51
127647.249	50
127725.465	49
127880.782	48
127880.782	47
127880.782	46
127880.782	45
128027.801	44
128027.801	43
128094.837	42
128150.856	41
128186.824	40
128306.649	39
128339.169	38
128407.938	37
128429.357	36
128572.769	35
128572.769	34
128572.769	33
128731.341	32
129161.297	31
129161.297	30
129215.360	29
129215.360	28
129324.825	27
129324.825	26
129324.825	25
129324.825	24
129324.825	23
129399.706	22
129761.545	21
129801.487	20
130074.732	19
130084.725	18
130132.330	38
130283.814	37
130296.134	36
130371.009	56
130402.583	55
130890.908	54
130964.444	53
130964.444	52
130974.673	51
131187.512	50
131187.512	49
131219.122	48
131255.802	47
131255.802	46
131336.534	45
131491.977	44
131528.814	43
131626.155	42
131710.876	41
131734.151	59
131967.850	58
131967.850	57
131967.850	56
131967.850	55
131967.850	54
132078.664	53
132078.664	52
132163.652	51
132163.652	50
132185.361	49
132267.130	48
132267.130	47
132319.681	46
132338.554	45
132429.746	44
132429.746	43
132429.746	42
132461.461	41
132545.062	40
132678.175	39
132818.191	38
132945.392	37
132945.392	36
133048.495	35
133075.631	34
133282.332	33
133282.332	32
133368.499	31
133368.499	30
133368.499	29
133522.072	28
133522.072	27
133587.203	26
133617.310	25
133637.884	24
133682.002	44
133714.596	43
133714.596	42
133745.791	48
133807.739	47
133984.417	67
133996.742	66
134022.643	65
134046.308	64
134046.308	63
134052.429	62
134319.724	61
134319.724	60
134457.333	59
134608.882	58
134899.672	57
134931.526	56
134952.496	55
134952.496	54
135355.750	53
135571.339	52
135985.201	51
136159.852	50
136159.852	49
136159.852	48
136159.852	47
136159.852	46
136175.076	45
136175.076	44
136283.184	43
136283.184	42
136283.184	41
136283.184	40
136446.605	39
136521.619	38
136561.513	37
136617.806	36
136741.875	35
136741.875	34
136741.875	33
136800.853	32
136861.761	31
136861.761	30
136905.487	29
137008.183	28
137008.183	27
137024.355	26
137111.458	25
137227.108	45
137530.678	44
137530.678	43
137530.678	42
137582.861	41
137582.861	40
137650.074	39
137812.786	38
137812.786	37
138032.480	36
138032.480	35
138032.480	34
138090.775	33
138090.775	32
138130.033	31
138632.314	30
138633.700	37
138893.128	36
138970.718	56
139106.631	55
139127.884	54
139256.621	53
139256.621	52
139343.847	51
139343.847	50
139343.847	49
139365.247	48
139365.247	47
139393.392	46
139483.932	45
139483.932	44
139483.932	43
139587.247	42
140018.902	41
140018.902	40
140073.673	39
140073.673	38
140145.763	37
140145.763	36
140291.289	35
140291.289	34
140291.289	33
140466.475	32
140466.475	31
140466.475	30
140507.270	29
140555.969	28
140738.076	27
140738.076	26
140839.804	25
140915.110	45
140922.361	44
140922.361	43
141130.993	63
141165.563	62
141190.868	61
141190.868	60
141202.957	59
141240.346	66
141378.083	65
141856.567	64
141856.567	63
142007.977	62
142007.977	61
142497.173	60
142527.722	59
143023.467	58
143023.467	57
143231.354	56
143231.354	55
143357.577	54
143388.603	53
143398.716	52
143482.329	51
143482.329	50
143556.305	49
143556.305	48
143574.729	47
143615.513	46
143693.813	45
143778.604	44
143778.604	43
143778.604	42
143946.565	41
144112.502	40
144218.714	39
144481.263	38
144589.256	57
144594.899	56
144681.076	55
144777.761	75
144935.582	74
144946.174	73
145050.723	72
145341.401	71
145442.808	70
145715.145	69
145715.145	68
145949.953	67
146186.406	66
146671.240	65
146671.240	64
146671.240	63
146780.414	62
146780.414	61
146780.414	60
146780.414	59
146846.831	58
146846.831	57
146934.545	56
147030.560	55
147070.806	54
147114.507	53
147152.118	52
147184.196	51
147462.563	50
147501.924	49
147519.363	48
147874.720	47
147874.720	46
147874.720	45
147914.777	57
147989.361	56
147989.361	55
148139.368	54
148280.645	53
148280.645	52
148304.168	72
148363.671	71
148646.071	70
148646.071	69
148674.599	68
148730.877	67
148858.881	66
149188.304	65
149206.350	64
149899.946	63
149951.915	62
150024.698	61
150024.698	60
150024.698	59
150156.892	58
150156.892	57
150156.892	56
150186.321	55
150384.532	54
150415.665	53
150415.665	52
150509.737	51
150509.737	50
150614.554	49
150614.554	48
150670.685	47
150670.685	46
150670.685	45
150759.884	44
150759.884	43
150759.884	42
150759.884	41
150827.665	40
150845.437	39
151069.904	38
151139.361	37
151302.233	40
151374.558	39
151483.888	38
151483.888	37
151628.831	36
151738.870	35
151738.870	34
151738.870	33
151738.870	32
151777.585	52
151978.361	51
152255.657	50
152288.450	49
152288.450	48
152288.450	47
152318.326	46
152318.326	45
152318.326	44
152318.326	43
152438.472	42
152519.658	41
152519.658	40
152590.969	39
152590.969	38
152673.129	37
152803.641	36
153056.142	56
153130.988	55
153156.852	54
153156.852	53
153283.359	52
153283.359	51
