# s=50 S=70
# time_s	level
13420.057	36
13533.665	35
13546.146	34
13795.343	33
13795.343	32
13820.173	31
13845.655	30
14030.338	29
14321.784	28
14553.142	27
14630.738	26
14934.605	25
15101.820	27
15254.530	26
15283.469	25
15361.622	24
15762.258	44
15778.336	43
15778.336	42
15778.336	41
15817.928	40
15823.601	39
16088.926	38
16274.267	37
16274.267	36
16422.832	35
16422.832	34
16447.178	33
16588.418	32
16596.220	52
16607.760	51
16788.018	50
16998.860	49
17043.856	48
17191.281	47
17191.281	46
17198.581	45
17551.585	44
17622.716	43
17758.139	42
18052.661	41
18052.661	40
18052.661	39
18052.661	38
18344.584	37
18415.002	36
18463.558	35
18607.214	34
19030.302	33
19083.844	32
19365.657	31
19403.213	30
19552.188	29
19614.249	28
19614.249	27
19924.002	26
19924.002	25
19965.900	45
20150.574	44
20150.574	43
20150.574	42
20150.574	41
20292.361	49
20359.952	48
20435.728	47
20435.728	46
20513.745	45
20727.008	44
20823.065	43
20823.065	42
20823.065	41
20823.065	40
20859.908	39
20898.503	38
21135.888	37
21218.637	36
21218.637	35
21218.637	34
21296.398	33
21384.579	32
21384.579	31
21405.204	30
21537.924	29
21537.924	28
21608.283	27
21614.320	26
21788.650	25
21964.420	24
22030.190	23
22030.190	22
22088.989	21
22088.989	20
22088.989	19
22109.304	21
22160.631	20
22160.631	19
22239.714	18
22463.146	17
22958.580	16
23044.066	15
23044.066	14
23044.066	13
23150.248	12
23150.248	11
23150.248	10
23150.248	9
23172.147	8
23430.252	28
23439.379	27
23801.251	47
23822.366	46
23834.649	45
24028.504	44
24040.288	43
24086.433	42
24086.433	41
24163.881	40
24259.195	39
24405.972	38
24445.651	37
24556.138	36
24674.673	35
24776.108	34
24776.108	33
24990.936	32
24990.936	31
25257.969	30
25298.982	29
25298.982	28
25430.800	27
25518.195	26
25621.842	25
25621.842	24
25817.201	44
26067.995	43
26185.455	42
26185.455	41
26185.455	40
26220.781	59
26324.535	58
26552.842	57
26780.639	56
26906.971	55
26960.352	54
26960.352	53
26960.352	52
26993.993	51
27059.804	50
27377.759	49
27477.760	48
27477.760	47
27643.535	46
27724.472	45
27805.799	44
27805.799	43
27805.799	42
27848.031	41
27965.101	40
28030.783	39
28143.856	38
28143.856	37
28430.174	36
28455.890	35
28609.794	34
28682.805	33
28827.260	32
28832.926	31
28832.926	30
28926.115	29
28945.887	28
29030.940	27
29117.689	26
29264.372	25
29264.372	24
29264.372	23
29308.749	22
29382.305	21
29415.200	20
29462.841	19
29583.063	18
29583.063	17
29659.340	16
29881.559	15
30187.252	14
30187.252	13
30187.252	12
30596.223	11
30719.667	10
30719.667	9
30719.667	8
30835.413	28
30995.162	27
30995.162	26
31003.550	43
31004.266	42
31253.348	41
31321.317	40
31321.317	39
31707.848	38
31874.016	37
31874.016	36
31885.597	35
31911.999	34
32152.605	33
32167.654	32
32167.654	31
32332.457	30
32341.648	29
32573.631	28
32573.631	27
32573.631	26
32573.631	25
32590.478	24
32638.210	23
32778.363	22
32865.535	23
32909.596	22
32954.123	21
32975.741	20
33037.361	19
33084.755	18
33228.140	17
33228.140	16
33550.221	15
33742.033	14
33742.033	13
33818.774	12
33874.363	11
33956.802	10
34015.216	9
34015.216	8
34099.394	7
34099.394	6
34099.394	5
34099.394	4
34190.361	3
34273.068	2
34350.004	1
34416.294	0
34416.294	0
34490.900	0
34490.900	0
34834.055	20
34926.569	19
35190.080	39
35231.607	38
35429.387	37
35519.346	36
35519.346	35
35519.346	34
35537.161	33
35568.222	32
35632.976	31
35806.744	30
35806.744	29
35820.089	28
35820.089	27
35888.877	26
36217.161	25
36217.161	24
36217.161	23
36337.719	22
36337.719	21
36337.719	20
36337.719	19
36430.431	18
36430.431	17
36544.477	16
36544.477	15
36544.477	14
36544.477	13
36630.648	12
36630.648	11
36789.448	15
36815.648	14
36969.528	13
36969.528	12
37018.229	32
37075.840	31
37528.210	30
37895.314	29
37913.747	28
37913.747	27
37913.747	26
38090.155	25
38137.451	45
38465.164	44
38465.164	43
38554.679	42
38790.901	41
39020.007	40
39020.007	39
39045.889	38
39258.113	37
39319.476	36
39429.072	35
39429.072	34
39429.072	33
39541.424	32
39541.424	31
39623.481	30
39623.481	29
39657.765	28
39842.340	27
39842.340	26
39842.340	25
39982.266	24
39982.266	23
39982.266	22
39982.266	21
40153.620	20
40266.327	19
40525.122	18
40525.122	17
40539.765	16
40629.380	15
40807.458	14
40807.458	13
40978.206	12
40989.227	11
41003.087	31
41041.753	30
41066.735	29
41134.433	28
41320.268	47
41321.451	46
41842.154	45
41861.838	44
41911.052	43
41996.620	42
42156.244	41
42622.302	40
42728.037	39
42754.624	38
42899.920	37
42899.920	36
42910.688	35
42910.688	34
42910.688	33
42973.408	32
43224.428	31
43435.110	30
43435.110	29
43548.266	28
43714.413	27
43714.413	26
44300.240	25
44300.240	24
44434.519	23
44460.817	22
44480.770	21
44497.858	20
44673.473	19
44720.590	18
44720.590	17
44720.590	16
45089.356	15
45124.710	14
45265.283	13
45426.966	12
45426.966	11
45495.969	10
45585.761	9
45821.195	8
45821.195	7
46065.037	6
46065.037	5
46113.515	4
46232.608	3
46325.819	2
46386.942	1
46428.983	0
46444.887	0
46615.060	0
46640.425	0
46746.227	0
46807.717	0
47034.429	0
47361.649	0
47361.649	0
47361.649	0
47440.033	0
47553.283	0
47553.283	0
47805.701	0
48000.585	0
48008.163	0
48008.163	0
48049.735	0
48061.276	0
48114.973	0
48207.397	0
48207.397	0
48207.397	0
48224.381	0
48343.026	0
48408.895	0
48627.311	0
48627.311	0
48637.525	0
48735.306	0
48735.306	0
48735.306	0
48735.306	0
48820.913	0
48820.913	0
48820.913	0
48911.914	0
49015.087	0
49198.487	0
49198.487	0
49198.487	0
49258.597	0
49349.135	0
49503.000	0
49527.396	20
49687.063	19
50112.784	39
50442.175	49
50510.303	48
50621.567	68
50675.158	67
50675.158	66
50946.078	65
51019.692	64
51019.692	63
51256.966	62
51256.966	61
51297.111	60
51384.305	59
51422.813	58
51584.185	57
51651.126	56
51944.458	55
52015.527	54
52015.527	53
52015.527	52
52086.229	51
52086.229	50
52100.095	49
52788.242	48
53033.755	47
53106.498	46
53111.645	45
53172.604	44
53292.194	43
53325.534	42
53415.039	41
53415.039	40
53415.039	39
53433.076	38
53541.429	37
53706.582	36
53794.663	35
53794.663	34
53794.663	33
53825.096	32
53825.096	31
53888.896	30
53905.462	29
53943.856	28
54134.619	27
54228.790	26
54451.415	25
54899.398	24
55018.151	23
55018.151	22
55340.223	21
55340.223	20
55350.476	19
55675.968	18
55675.968	17
55675.968	16
55675.968	15
55675.968	14
55684.191	13
55857.174	12
55991.289	32
56062.574	31
56175.037	30
56306.361	29
56426.282	28
56426.282	27
56434.084	26
56489.407	46
56508.939	45
56517.237	47
56637.178	46
56637.178	45
56637.178	44
56637.178	43
57241.161	42
57241.161	41
57241.161	40
57357.127	39
57477.452	38
57477.452	37
57552.202	36
57584.324	35
57584.324	34
57614.953	33
57614.953	32
57669.026	31
57695.248	30
57793.162	29
57793.162	28
57793.162	27
57823.727	26
58022.855	25
58055.683	24
58089.171	23
58254.971	22
58271.382	21
58497.611	41
58497.858	40
58592.653	39
58592.653	38
58592.653	37
58592.653	36
58607.332	35
58709.331	51
58724.483	50
58925.187	49
59137.127	48
59137.127	47
59184.446	46
59184.446	45
59184.446	44
59190.223	43
59403.906	42
59403.906	41
59469.801	40
59469.801	39
59540.773	38
59683.717	37
59683.717	36
59794.710	35
59811.263	34
60089.380	33
60136.954	32
60276.934	31
60276.934	30
60339.100	29
60621.271	28
60835.075	27
61035.758	26
61124.892	25
61270.222	24
61719.337	23
61719.337	22
62021.399	21
62021.399	20
62021.399	19
62081.176	18
62185.504	17
62185.504	16
62625.715	15
62708.936	14
62708.936	13
62735.398	12
62986.958	11
62986.958	10
63131.456	9
63132.308	29
63215.972	34
63313.142	33
63313.142	32
63395.359	31
63538.843	30
63538.843	29
63557.588	49
63618.194	48
63618.194	47
63626.416	46
63743.489	45
63788.837	44
63900.273	43
63975.562	42
64300.082	41
64300.082	40
64300.082	39
64350.475	38
64390.756	37
64430.643	36
64450.077	35
64491.395	34
64839.426	33
64942.213	32
65049.922	31
65747.789	30
65747.789	29
65747.789	28
65747.789	27
65779.786	26
65784.501	46
65829.247	45
66081.566	44
66081.566	43
66215.238	42
66215.238	41
66248.396	57
66728.645	56
66728.645	55
67036.033	54
67036.033	53
67036.033	52
67278.031	51
67278.031	50
67294.083	49
67425.111	48
67504.146	47
67522.257	46
67611.263	45
67702.759	44
67769.750	43
67779.797	42
67972.202	41
68059.385	40
68250.070	39
68250.070	38
68250.070	37
68289.232	36
68456.141	35
68456.141	34
68456.141	33
68456.141	32
68456.141	31
68504.473	30
68534.241	29
68598.059	28
68598.059	27
68741.567	26
68741.567	25
68866.012	24
68959.835	23
69220.314	22
69356.265	21
69356.265	20
69356.265	19
69387.449	18
69624.771	17
69795.505	37
70000.376	36
70000.376	35
70000.376	34
70093.217	48
70097.989	47
70459.948	46
70459.948	45
70592.688	44
70592.688	43
70616.488	42
70652.750	41
70681.930	40
70681.930	39
70831.864	38
70915.183	37
70967.784	36
71189.699	35
71309.421	34
72184.202	33
72427.615	32
72427.615	31
72636.831	30
72636.831	29
72666.348	28
72930.818	27
73424.046	26
73435.179	25
73570.756	24
73658.336	44
73752.511	43
73752.511	42
73752.511	41
73782.083	40
73804.159	39
74052.172	38
74052.172	37
74055.818	53
74132.966	52
74151.383	51
74388.758	50
74549.668	49
74718.284	48
74718.284	47
74780.809	46
74780.809	45
75058.476	44
75105.513	43
75335.457	42
75412.296	41
75440.174	40
75485.430	39
75684.507	38
75684.507	37
75684.507	36
75700.366	35
75718.823	34
75838.610	33
75838.610	32
76065.572	31
76065.572	30
76065.572	29
76103.897	28
76147.045	39
76314.948	59
77136.619	58
77636.912	57
77636.912	56
77636.912	55
77636.912	54
77833.288	53
77864.485	52
78157.877	51
78206.434	50
78292.052	49
78324.794	48
78431.447	47
78431.447	46
78486.911	45
78486.911	44
78675.089	43
78912.506	42
78912.506	41
78994.569	40
79061.942	39
79061.942	38
79129.423	37
79276.772	36
79276.772	35
79303.184	34
79336.101	33
79412.277	32
79620.390	31
79728.288	30
80043.345	29
80072.264	28
80095.443	27
80249.572	47
80397.253	46
80397.253	45
80522.041	58
80653.660	57
80676.518	56
80798.725	55
80872.846	54
81307.127	53
82037.111	52
82111.056	51
82209.970	50
82209.970	49
82236.816	48
82422.971	47
82422.971	46
82466.192	45
82688.254	44
82838.286	43
82838.286	42
82981.733	41
83154.723	40
83202.718	39
83213.854	38
83294.405	37
83390.615	57
83490.266	63
83534.284	62
83664.760	61
83790.906	60
83790.906	59
83852.220	58
83852.220	57
83888.539	56
83946.279	55
83990.903	54
83990.903	53
84069.579	52
84555.935	51
84830.591	50
84934.058	49
84934.058	48
84934.058	47
85049.073	46
85049.073	45
85104.846	44
85104.846	43
85211.087	42
85377.971	41
85579.681	40
85579.681	39
85630.430	38
85630.430	37
85630.430	36
85798.095	35
85824.717	34
85943.501	33
85943.501	32
85943.501	31
86055.327	30
86055.327	29
86107.798	28
86107.798	27
86107.798	26
86120.954	25
86318.400	24
86318.400	23
86318.400	22
86318.400	21
86422.768	20
87009.495	19
87164.368	18
87189.785	17
87245.434	16
87258.272	15
87258.272	14
87258.272	13
87563.888	12
87744.351	11
87888.146	10
87888.146	9
88031.550	29
88059.013	28
88059.013	27
88241.404	26
88241.404	25
88330.271	24
88330.271	23
88330.271	22
88330.271	21
88330.271	20
88359.472	29
88380.370	28
88396.895	27
88495.801	47
88553.322	46
88553.322	45
88553.322	44
88625.133	43
88655.345	42
88757.438	41
88971.852	40
89065.751	39
89065.751	38
89081.569	37
89251.268	36
89251.268	35
89335.245	34
89362.776	33
89483.039	32
89483.039	31
89483.039	30
89506.257	29
89605.938	28
89631.352	27
89736.629	26
89881.561	25
89904.555	24
89913.903	23
90022.922	22
90164.355	21
90202.096	20
90570.560	19
90646.073	18
90900.035	17
90900.035	16
91058.010	15
91632.473	14
91632.473	13
91773.785	12
91788.499	32
91879.445	39
91977.451	38
91977.451	37
92005.646	36
92051.197	56
92146.219	55
92334.352	54
92334.352	53
92386.007	52
92643.771	51
92643.771	50
92696.566	49
92706.672	48
92753.594	47
92768.587	46
93489.106	45
93608.814	44
93671.168	43
93772.591	42
93772.591	41
93772.591	40
94171.144	39
94211.617	38
94246.934	37
94246.934	36
94246.934	35
94273.390	40
94284.297	39
94284.297	38
94419.667	37
94438.513	36
94509.573	35
94514.137	34
94514.137	33
94514.137	32
94877.358	31
95097.818	30
95171.502	29
95171.502	28
95276.442	27
95281.728	26
95347.692	25
95383.133	24
95476.459	23
95513.017	22
95513.017	21
95552.464	20
95660.977	19
95757.919	18
95798.263	17
95799.600	37
95969.668	36
96198.854	35
96198.854	34
96198.854	33
96198.854	32
96529.880	31
96529.880	30
96544.421	29
96589.624	28
96597.777	27
96597.777	26
96597.777	25
97138.367	24
97138.367	23
97212.988	22
97825.263	42
98118.929	41
98118.929	40
98358.981	39
98388.763	59
98520.882	66
98553.300	65
98814.079	64
98814.079	63
98814.079	62
98993.660	61
99036.013	60
99073.432	59
99225.008	58
99346.701	57
99578.497	56
99578.497	55
99707.268	54
100331.750	53
100675.444	52
100790.963	51
100790.963	50
100809.085	49
101128.566	48
101128.566	47
101128.566	46
101235.870	45
101389.825	44
101433.989	43
101620.355	42
101899.209	41
101899.209	40
101899.209	39
102189.637	38
102189.637	37
102235.544	36
102247.085	35
102284.846	34
102363.739	33
102439.925	53
102695.636	52
102757.831	51
102757.831	50
102807.263	49
102896.516	48
102926.195	47
103023.476	46
103023.476	45
103023.476	44
103023.476	43
103463.466	42
103463.466	41
103533.990	40
103533.990	39
103701.626	38
103701.626	37
103738.424	36
103825.073	35
103825.073	34
103825.073	33
103865.865	32
103865.865	31
103882.602	30
104042.884	29
104042.884	28
104055.703	27
104285.312	26
104862.746	25
104975.418	24
105015.213	23
105153.167	22
105153.167	21
105429.114	20
105429.114	19
105508.149	23
105566.643	22
105566.643	21
105706.073	20
105847.868	19
106021.449	18
106021.449	17
106021.449	16
106036.944	15
106052.556	14
106327.044	13
106558.454	12
106558.454	11
106565.461	10
106632.424	9
106660.603	29
106670.611	28
106870.187	48
106925.578	47
107023.263	46
107132.040	45
107132.040	44
107207.306	43
107212.996	42
107212.996	41
107212.996	40
107272.123	39
107272.123	38
107415.770	37
107603.289	36
107948.853	35
107956.640	34
107965.040	33
108028.102	32
108028.102	31
108281.373	30
108281.373	29
108281.373	28
108295.473	27
108379.009	26
108390.553	25
108625.806	24
108625.806	23
108659.988	22
108659.988	21
108695.283	41
109017.475	58
109141.395	57
109396.057	56
109475.649	55
109475.649	54
109491.168	53
109762.095	52
109844.822	51
109911.481	50
109926.727	49
110112.959	48
110112.959	47
110310.191	46
110713.245	45
110896.795	44
111072.276	43
111186.302	42
111306.615	41
111531.096	40
111569.686	39
111582.896	38
111592.669	37
111629.868	36
111791.177	35
111791.177	34
111887.066	33
111892.762	32
112002.932	31
112039.992	30
112051.276	29
112379.501	28
112495.449	41
112784.528	61
112924.042	60
113014.588	59
113014.588	58
113148.643	57
113931.922	56
114176.964	55
114269.397	54
114485.115	53
114507.063	52
114507.063	51
114708.015	50
114737.073	49
115149.724	48
115161.118	47
115394.669	46
115394.669	45
115721.588	44
115722.091	47
115913.459	67
115918.640	66
115918.640	65
115918.640	64
115918.640	63
115918.640	62
115918.759	61
116040.759	60
116040.759	59
116040.759	58
116181.254	57
116835.423	56
116867.099	55
116945.398	54
117103.823	53
117203.821	52
117203.821	51
117203.821	50
117427.541	49
117468.458	48
117738.802	47
117738.802	46
117761.462	45
117793.983	44
117933.840	43
117933.840	42
117997.594	41
118257.621	40
118474.236	39
118571.053	38
118571.053	37
118673.757	36
118755.324	35
118799.967	34
119030.082	33
119329.826	32
119359.568	31
119373.427	47
119532.189	46
119605.626	45
120034.009	44
120034.009	43
120076.093	42
120202.979	41
120262.556	40
120274.625	39
120325.192	38
120325.192	37
120329.435	36
120329.435	35
120367.752	34
120367.752	33
120419.815	32
120960.208	31
121081.716	30
121258.015	50
121466.708	49
121466.708	48
121572.976	47
121572.976	46
121750.830	45
121771.281	44
122038.079	43
122414.334	42
122540.337	41
122601.693	40
122705.244	39
122792.521	38
123039.630	37
123039.630	36
123125.724	35
123210.759	34
123399.579	33
123437.495	32
123504.043	31
123504.043	30
123504.043	29
123605.239	28
123797.112	48
123887.332	55
123997.552	54
123997.552	53
124839.716	52
124890.540	51
125094.634	50
125273.476	49
125571.059	48
125591.095	47
125678.002	46
125691.875	45
125814.689	44
125814.689	43
126058.331	42
126240.195	41
126470.566	40
126487.978	39
126568.836	38
126655.308	37
126655.308	36
126687.588	35
126755.754	34
126810.767	33
126810.767	32
126828.909	31
126925.479	30
126925.479	29
127003.618	28
127028.918	27
127028.918	26
127028.918	25
127028.918	24
127063.887	23
127332.800	22
127388.633	21
127419.187	20
127443.829	19
127443.829	18
127474.253	17
127539.491	16
127539.491	15
127593.901	14
127593.901	13
127593.901	12
127608.762	32
127647.249	31
127666.331	38
127725.465	37
127725.465	36
127725.465	35
127824.518	34
128027.801	33
128027.801	32
128027.801	31
128027.801	30
128094.837	29
128120.014	28
128186.824	27
128218.737	26
128268.720	25
128268.720	24
128306.649	23
128328.738	22
128328.738	21
128376.022	20
128407.938	19
128429.357	18
128572.769	17
128828.472	16
128970.722	15
128970.722	14
129100.635	13
129100.635	12
129100.635	11
129161.297	10
129161.297	9
129161.297	8
129230.201	7
129680.752	6
129761.545	5
129761.545	4
129801.487	3
129864.595	2
130015.242	1
130015.242	0
130015.242	0
130074.732	0
130145.427	0
130192.077	0
130393.290	0
130410.881	0
130573.980	0
130675.968	20
130818.955	19
130852.698	18
130852.698	17
130879.593	37
130973.879	36
131100.790	35
131100.790	34
131165.438	37
131187.512	36
131187.512	35
131255.802	34
131289.707	33
131289.707	32
131460.702	31
131528.814	30
131585.680	29
131585.680	28
131626.155	27
131640.771	26
131710.876	25
131967.850	24
131978.643	23
132078.664	22
132083.292	42
132113.821	41
132163.652	40
132185.361	39
132220.064	38
132267.130	37
132374.710	36
132429.746	35
132457.777	34
132678.175	33
132688.561	32
132818.191	31
132818.191	30
133048.495	29
133282.332	28
133296.892	27
133368.499	26
133408.234	25
133426.017	24
133522.072	23
133522.072	22
133587.203	21
133637.884	20
133714.596	19
133807.739	18
133807.739	17
133839.510	16
133853.505	15
133923.755	14
133923.755	13
134013.149	12
134022.643	11
134168.544	10
134251.311	9
134457.333	8
134608.882	7
134691.939	6
135053.977	26
135062.249	27
135241.767	47
135878.571	46
136002.261	45
136159.852	44
136159.852	43
136283.184	42
136283.184	41
136283.184	40
136446.605	39
136561.513	38
136741.875	37
136765.392	36
136861.761	35
136861.761	34
136884.566	33
136973.990	32
137340.433	46
137395.218	45
137530.678	44
137530.678	43
137582.861	42
137582.861	41
137582.861	40
137812.786	39
137960.303	38
138032.480	37
138177.649	36
138177.649	35
138568.151	34
138893.128	33
139045.178	32
139106.631	31
139106.631	30
139113.657	29
139237.187	49
139343.847	48
139343.847	47
139343.847	46
139365.247	45
139668.069	44
139668.069	43
140073.673	42
140087.917	41
140145.763	40
140388.492	39
140466.475	38
140466.475	37
140466.475	36
140482.632	35
140482.632	34
140590.337	33
140590.337	32
140637.315	31
140738.076	30
140738.076	29
140738.076	28
140738.076	27
140738.076	26
140839.804	25
140922.361	24
140922.361	23
140922.361	22
140946.777	21
140946.777	20
141165.563	19
141548.777	18
141624.261	38
141753.604	37
141790.736	48
141856.567	47
141856.567	46
142007.977	45
142055.151	44
142055.151	43
142497.173	42
142527.722	41
142649.742	40
143108.647	39
143108.647	38
143333.722	37
143333.722	36
143482.329	35
143482.329	34
143556.305	33
143556.305	32
143574.729	31
143615.513	30
143615.513	29
143946.565	28
144018.925	27
144018.925	26
144112.502	25
144112.502	24
144255.735	23
144283.691	22
144594.899	21
144594.899	20
144615.250	22
144806.746	21
144878.093	20
145135.362	19
145529.302	18
145529.302	17
145529.302	16
145715.145	15
145715.145	14
146143.128	34
146166.517	33
146166.517	32
146166.517	31
146186.406	30
146407.664	29
146592.499	49
146671.240	48
146780.414	47
146790.930	46
146846.831	45
146846.831	44
146846.831	43
146910.726	42
147030.560	41
147030.560	40
147070.806	39
147070.806	38
147409.643	37
147409.643	36
147409.643	35
147472.149	34
147719.644	33
147874.720	32
147882.265	31
147989.361	30
148034.830	29
148139.368	28
148307.118	27
148363.671	26
148363.671	25
148363.671	24
148376.113	23
148646.071	22
148858.881	21
148936.160	41
149028.632	40
149191.581	56
149249.039	55
149249.039	54
149249.039	53
149521.573	52
149883.693	51
149951.915	50
149951.915	49
150156.892	48
150156.892	47
150156.892	46
150156.892	45
150156.892	44
150509.737	43
150509.737	42
150509.737	41
150509.737	40
150614.554	39
150614.554	38
150614.554	37
150680.193	36
150827.665	35
151069.904	34
151173.504	33
151628.831	32
151738.870	31
151738.870	30
151738.870	29
151759.849	28
151807.634	27
151807.634	26
151961.283	43
152246.539	63
152255.657	62
152288.450	61
152318.326	60
152318.326	59
152438.472	58
152561.615	57
152604.132	56
152673.129	55
152729.043	54
152788.507	53
152788.507	52
153037.554	51
153118.509	50
153455.108	49
153793.625	48
153793.625	47
153793.625	46
153875.231	45
154111.078	44
154111.078	43
154256.528	42
154305.268	41
154305.268	40
154305.268	39
154389.707	38
154389.707	37
154407.259	36
154500.650	35
154590.291	34
154590.291	33
154778.393	32
154917.954	31
155162.348	30
155162.348	29
155162.348	28
155162.348	27
155162.348	26
155162.348	25
155195.275	24
155260.432	23
155543.420	22
155674.712	40
155688.943	39
155710.575	38
155842.747	37
155842.747	36
156388.517	35
156388.517	34
156388.517	33
156388.517	32
156388.517	31
156388.517	30
156399.405	29
156501.768	28
156538.395	27
156795.427	47
157217.323	46
157217.323	45
157217.323	44
157217.323	43
157299.739	42
157299.739	41
157367.069	40
157424.975	39
157468.702	38
157787.454	37
157787.454	36
157787.454	35
157787.454	34
157921.007	33
157921.007	32
158013.334	31
158013.334	30
158013.334	29
158019.097	28
158126.910	27
158227.576	26
158227.576	25
158252.391	24
158325.634	23
158447.005	22
158535.179	21
158586.629	20
158769.729	19
158769.729	18
158769.729	17
158769.729	16
158769.729	15
158832.241	14
158832.241	13
158868.365	12
158923.860	11
159036.402	10
159036.402	9
159148.614	8
159148.614	7
159256.146	6
159440.204	5
159515.052	4
159630.170	3
159630.170	2
159727.625	1
159817.669	21
159853.402	20
159861.935	19
160036.094	18
160116.473	17
160116.473	16
160116.473	15
160131.092	22
160161.356	21
160184.446	20
160238.841	19
160238.841	18
160354.185	17
160354.185	16
160373.049	15
160414.643	14
160624.774	34
160811.888	33
160811.888	32
160866.606	31
161097.272	30
161097.272	29
161203.319	28
161346.251	27
161383.014	26
161397.995	25
161837.358	24
161837.358	23
161924.419	22
161970.115	21
161970.115	20
162038.447	19
162131.261	18
162131.261	17
162267.228	16
162267.228	15
162725.623	14
162751.223	13
162964.532	12
163000.117	11
163057.901	10
163163.341	9
163206.247	8
163206.247	7
163278.194	6
163311.033	5
163311.033	4
163427.570	3
163427.570	2
163427.570	1
163621.721	0
163621.721	0
163629.826	0
163913.610	0
163952.453	0
164051.687	20
164167.137	19
164219.150	18
164288.457	17
164301.347	16
164557.252	26
164671.518	25
164671.518	24
164671.518	23
164697.140	43
165034.570	42
165034.570	41
165101.755	40
165338.124	39
165386.814	38
165506.568	37
165506.568	36
165716.962	35
165769.913	34
165802.906	33
165802.906	32
165876.441	31
165892.274	30
166270.489	29
166292.794	28
166404.195	27
166409.549	41
166575.333	40
166678.489	39
166844.921	38
167056.443	37
167056.443	36
167056.443	35
167165.229	34
167498.330	33
167690.548	53
167843.706	52
167843.706	51
167953.249	50
167978.677	49
168042.483	48
168042.483	47
168083.843	46
168451.345	45
168482.507	44
168769.682	43
168769.682	42
168769.682	41
168801.272	40
168801.272	39
168981.646	38
169084.076	37
169320.478	36
169320.478	35
169351.263	34
169351.263	33
169617.331	32
169730.723	31
169775.006	30
170000.589	29
170329.804	28
170410.911	27
170753.388	26
170753.388	25
170753.388	24
170833.433	23
171014.644	43
171052.193	42
171158.824	41
171194.310	54
171341.405	53
171341.405	52
171385.668	51
171446.116	50
171594.796	49
171594.796	48
171594.796	47
171603.023	46
171717.148	45
172195.848	44
172442.788	43
172761.399	42
172844.591	41
172894.923	40
172911.077	39
173087.767	38
173271.358	37
173449.605	36
173529.188	35
173550.247	34
173723.236	42
173766.513	41
173766.513	40
173979.896	39
174058.152	59
174547.843	58
174660.451	57
174660.451	56
174660.451	55
174660.451	54
174757.005	53
175008.615	52
175008.615	51
175058.398	50
175112.436	49
175112.436	48
175135.625	47
175147.704	46
175183.150	45
175183.150	44
175183.150	43
175219.580	42
175290.254	41
175421.884	40
176063.429	39
176103.071	38
176193.020	37
176246.875	36
176469.806	35
176469.806	34
176582.310	33
176686.285	32
177182.153	31
177255.577	30
177290.651	29
177370.459	28
177418.888	27
177474.657	26
177636.813	25
177651.397	24
177683.588	23
177916.569	22
178077.555	36
178200.175	56
178261.840	55
178261.840	54
178261.840	53
178261.840	52
178417.083	51
178417.083	50
178537.410	49
178537.410	48
178537.410	47
178632.358	46
178702.009	45
178905.114	44
178905.114	43
179049.270	42
179215.188	41
179252.375	40
179434.679	39
179434.679	38
179434.679	37
179530.806	36
179634.864	35
180063.684	34
180241.719	33
180241.719	32
180271.235	31
180296.774	30
180400.874	29
180607.297	28
180649.883	27
180847.652	26
180847.652	25
181019.082	40
181035.047	39
181117.474	38
181215.290	37
181215.290	36
181377.138	35
181377.138	34
