# s=45 S=55
# time_s	level
5157542.000	42
5157549.298	41
5157733.095	40
5158333.277	39
5158419.040	38
5158494.305	37
5158958.858	36
5158958.858	35
5158958.858	34
5158986.690	33
5159036.578	32
5159329.748	31
5159416.421	30
5159456.203	29
5159690.284	28
5159851.659	27
5159851.659	26
5160026.992	44
5160198.300	43
5160303.196	42
5160420.888	41
5160799.606	40
5160799.606	39
5160805.591	38
5160973.985	37
5161207.390	36
5161396.588	35
5161396.588	34
5161412.561	33
5161795.539	32
5161972.713	31
5162198.721	30
5162198.721	29
5162299.444	28
5162357.423	27
5162404.020	26
5162725.395	25
5162749.378	24
5162799.949	23
5162841.552	22
5162902.461	21
5163183.522	20
5163197.014	19
5163358.392	18
5163563.152	17
5163751.868	16
5163793.867	15
5163793.867	14
5163941.230	22
5164117.881	21
5164179.284	41
5164199.632	40
5164199.632	39
5164626.729	38
5164626.729	37
5164626.729	36
5164695.167	35
5164770.239	34
5164770.239	33
5165003.071	32
5165003.071	31
5165020.429	30
5165020.429	29
5165061.530	28
5165090.150	27
5165100.435	26
5165129.234	25
5165185.594	24
5165449.563	23
5165539.713	22
5165586.130	21
5165609.577	20
5165609.577	19
5165678.513	18
5165678.513	17
5165691.842	16
5165704.663	15
5166039.020	14
5166039.020	13
5166039.020	12
5166065.875	11
5166128.989	10
5166349.524	9
5166587.491	8
5166693.250	7
5166693.250	6
5166693.250	5
5166722.959	4
5166842.428	3
5166876.540	2
5167021.999	22
5167100.893	21
5167100.893	20
5167100.893	19
5167100.893	18
5167100.893	17
5167150.759	16
5167310.448	15
5167348.947	14
5167572.826	13
5167572.826	12
5167572.826	11
5167601.430	10
5167739.279	9
5167807.374	8
5167818.705	28
5167952.217	27
5168150.864	26
5168230.445	25
5168359.887	24
5168359.887	23
5168359.887	22
5168617.419	21
5168647.886	20
5168956.746	19
5168956.746	18
5168956.746	17
5168956.746	16
5169031.299	15
5169152.695	14
5169190.245	13
5169340.822	12
5169340.822	11
5169388.067	10
5169630.094	9
5169630.094	8
5169725.255	7
5169725.255	6
5169823.666	5
5169884.724	4
5170010.561	3
5170067.351	2
5170240.261	1
5170562.231	21
5170624.216	26
5170721.048	25
5170728.905	24
5170774.109	44
5171049.146	43
5171049.146	42
5171326.444	41
5171401.856	40
5171870.197	39
5171954.860	38
5171997.756	37
5172022.630	36
5172240.134	35
5172240.134	34
5172303.374	33
5172394.034	32
5172426.009	31
5172457.503	30
5172462.024	29
5172511.578	28
5172645.296	27
5172692.119	26
5172897.956	25
5173008.250	24
5173008.250	23
5173080.462	22
5173101.388	21
5173196.194	20
5173471.674	19
5173471.674	18
5173471.674	17
5173671.511	16
5173684.344	15
5173843.173	14
5173965.386	13
5173965.386	12
5174045.845	11
5174052.954	10
5174052.954	9
5174052.954	8
5174052.954	7
5174368.209	6
5174697.499	5
5174825.001	20
5174903.200	19
5174932.142	18
5175345.071	17
5175345.071	16
5175345.071	15
5175437.140	35
5175487.604	34
5175487.604	33
5175487.604	32
5175487.604	31
5175487.604	30
5175518.026	29
5175518.026	28
5175632.583	27
5175638.076	26
5175716.064	25
5175802.188	24
5175802.188	23
5176085.179	22
5176395.848	21
5176395.848	20
5176448.255	19
5176448.255	18
5176523.108	17
5176523.108	16
5176543.556	15
5176543.556	14
5177279.298	13
5177426.721	12
5177426.721	11
5177555.630	10
5177815.733	9
5177908.936	10
5178132.108	9
5178186.141	29
5178292.842	28
5178374.225	27
5178374.225	26
5178385.921	25
5178619.407	24
5178631.275	23
5178893.340	22
5179047.307	21
5179118.063	41
5179130.077	40
5179215.184	39
5179215.184	38
5179271.843	37
5179322.550	36
5179401.257	35
5179401.257	34
5179401.257	33
5179485.943	32
5179670.511	31
5179886.087	30
5180082.495	29
5180122.012	28
5180170.486	27
5180243.324	26
5180314.474	25
5180606.220	24
5180606.220	23
5181000.495	22
5181514.785	32
5181852.984	31
5182181.342	30
5182248.568	29
5182248.568	28
5182248.568	27
5182248.568	26
5182248.568	25
5182293.587	24
5182293.587	23
5182434.835	22
5182466.292	42
5182664.344	41
5182664.344	40
5182664.344	39
5182815.241	38
5182815.241	37
5182815.241	36
5182815.241	35
5182886.530	34
5182906.848	33
5183084.348	32
5183636.437	31
5184068.238	30
5184109.698	29
5184109.698	28
5184153.496	27
5184841.839	26
5185158.530	25
5185158.530	24
5185171.615	23
5185520.177	22
5185573.500	26
5185880.298	46
5186070.430	45
5186160.302	44
5186273.713	43
5186506.849	42
5186730.268	41
5186875.061	40
5187152.268	39
5187747.809	38
5188015.262	37
5188538.652	53
5188594.794	52
5188594.794	51
5188651.254	50
5188823.716	49
5189204.053	48
5189204.053	47
5189204.053	46
5189436.476	45
5189436.476	44
5189791.468	43
5189791.468	42
5189804.566	41
5190046.596	40
5190353.238	39
5190353.238	38
5190465.768	37
5190465.768	36
5190628.745	35
5190730.774	34
5190730.774	33
5190946.564	32
5190946.564	31
5190946.564	30
5191168.749	29
5191838.566	28
5191838.566	27
5191964.580	26
5192126.852	25
5192257.838	24
5192257.838	23
5192257.838	22
5192339.989	21
5192339.989	20
5192477.562	19
5192559.929	25
5192632.507	24
5192686.428	23
5192686.428	22
5192686.428	21
5192705.493	20
5192785.353	19
5192785.353	18
5193370.913	38
5193928.947	37
5193928.947	36
5194013.581	35
5194013.581	34
5194319.839	33
5194319.839	32
5194336.271	31
5194361.688	30
5194544.875	29
5194554.149	28
5194569.519	27
5194672.137	26
5194672.137	25
5195341.478	24
5195341.478	23
5195341.478	22
5195549.672	21
5195580.496	20
5195609.171	19
5195925.036	18
5195925.036	17
5196117.440	16
5196227.329	15
5196475.274	25
5196653.819	45
5196714.269	44
5196714.269	43
5196824.667	42
5196875.605	41
5197441.082	40
5197638.534	39
5197638.534	38
5197735.873	37
5197735.873	36
5197735.873	35
5198697.233	34
5198726.973	33
5198790.529	32
5198928.554	31
5198928.554	30
5198928.554	29
5199002.390	28
5199075.974	27
5199397.450	26
5199397.450	25
5199397.450	24
5199647.601	44
5199684.672	43
5199798.078	42
5199798.078	41
5199798.078	40
5199798.078	39
5199931.484	38
5199983.738	37
5200391.485	36
5200489.041	35
5200547.658	34
5201067.956	33
5201568.616	32
5201912.311	31
5202000.631	30
5202632.686	29
5203069.567	28
5203229.324	48
5203405.318	47
5203444.769	46
5203499.328	45
5203541.788	44
5203541.788	43
5203628.448	47
5203674.551	46
5203755.756	45
5204181.188	44
5204240.403	43
5204240.403	42
5204315.958	41
5204315.958	40
5204387.313	39
5204453.383	38
5204855.244	37
5204855.244	36
5205043.360	35
5205043.360	34
5205278.966	33
5205478.878	32
5205755.184	31
5205755.184	30
5206138.050	29
5206157.424	28
5206473.337	27
5206998.724	26
5206998.724	25
5207088.416	28
5207144.650	27
5207230.503	47
5207306.446	46
5207499.356	45
5207923.961	44
5208017.523	43
5208192.848	42
5208595.711	41
5209193.792	40
5209523.365	39
5209523.365	38
5209523.365	37
5209523.365	36
5209523.365	35
5209608.430	34
5209644.273	33
5209771.664	32
5209789.199	31
5209899.923	46
5209938.097	45
5210023.892	44
5210023.892	43
5210094.700	42
5210130.368	41
5210217.044	40
5210217.044	39
5210284.762	38
5210284.762	37
5210284.762	36
5210332.183	35
5210536.512	34
5210570.218	33
5210979.452	32
5210991.625	31
5211351.204	30
5211468.994	29
5211504.432	28
5211569.817	27
5211637.812	26
5211672.163	25
5211695.198	24
5211747.297	23
5211825.313	22
5211825.313	21
5211825.313	20
5211996.471	19
5212022.623	18
5212022.623	17
5212069.133	16
5212076.561	15
5212156.935	14
5212642.606	13
5212657.702	12
5212687.892	11
5212774.974	10
5213021.286	9
5213021.286	8
5213202.700	7
5213271.147	6
5213366.987	5
5213797.067	4
5213881.908	3
5214218.714	2
5214218.714	1
5214218.714	0
5214240.163	20
5214355.973	19
5214355.973	18
5214385.339	17
5214521.798	16
5214568.019	15
5214568.019	14
5214610.980	13
5214647.988	12
5214764.280	11
5214768.915	31
5214874.019	30
5214874.019	29
5214874.019	28
5215082.680	33
5215442.607	32
5215458.632	31
5215535.786	30
5215535.786	29
5215737.323	28
5216155.844	27
5216155.844	26
5216155.844	25
5216414.650	24
5216449.990	23
5216552.349	22
5216959.967	21
5217662.283	20
5217861.989	19
5217913.096	29
5218013.136	49
5218414.550	48
5218414.550	47
5218414.550	46
5218703.876	45
5218703.876	44
5218726.159	43
5218726.159	42
5219298.861	41
5219654.014	40
5219806.145	39
5220037.252	38
5220079.071	37
5220189.412	36
5220333.045	35
5220404.395	34
5220404.395	33
5220443.936	32
5220489.414	31
5220494.678	30
5221107.197	46
5221136.697	45
5221448.413	44
5221448.413	43
5221574.833	42
5221592.527	41
5221641.044	40
5221838.695	39
5221850.092	38
5221864.161	37
5221968.231	36
5222007.311	35
5222007.311	34
5222073.818	33
5222199.074	32
5222267.155	31
5222376.618	30
5222376.618	29
5222376.618	28
5222513.234	27
5222729.240	26
5222858.965	25
5222960.541	24
5222964.769	23
5223150.367	22
5223297.054	21
5223374.398	20
5223374.398	19
5223374.398	18
5223396.707	17
5223426.449	16
5223491.633	15
5223497.997	14
5223573.851	13
5223573.851	12
5223573.851	11
5223689.648	10
5223869.480	9
5223938.403	8
5224000.611	7
5224185.675	6
5224579.010	10
5224611.558	9
5224611.558	8
5224792.070	28
5225120.814	27
5225258.968	26
5225376.073	25
5225376.073	24
5225552.458	23
5225569.947	22
5225617.224	21
5225723.758	41
5225741.936	40
5225741.936	39
5225996.955	38
5226520.409	37
5226653.947	36
5226653.947	35
5226732.828	34
5226781.330	33
5226781.330	32
5226893.454	31
5227087.013	30
5227087.013	29
5227150.294	28
5227461.693	27
5227959.274	26
5227959.274	25
5227959.274	24
5227959.274	23
5228056.334	22
5228076.572	21
5228123.703	20
5228167.518	19
5228195.544	18
5228195.544	17
5228370.310	16
5228518.941	15
5228560.772	14
5228560.772	13
5228669.817	20
5228772.841	19
5228930.310	18
5229021.555	17
5229034.751	16
5229049.727	15
5229077.737	14
5229096.405	13
5229336.995	12
5229336.995	11
5229484.465	10
5229543.064	9
5229701.939	8
5229956.762	7
5229956.762	6
5230166.060	26
5230397.140	25
5230611.474	24
5230717.196	23
5231480.712	22
5231781.608	21
5231781.608	20
5231831.616	19
5231831.616	18
5231831.616	17
5231974.697	16
5231974.697	15
5232020.368	14
5232111.586	13
5232111.586	12
5232128.433	11
5232540.842	10
5232540.842	9
5232589.254	21
5232614.326	20
5232614.326	19
5232660.763	18
5232730.505	17
5232730.505	16
5233010.235	15
5233168.869	14
5233168.869	13
5233215.330	33
5233340.296	32
5233472.237	31
5233517.846	30
5233741.975	29
5233985.611	28
5234031.387	27
5234065.467	26
5234139.495	25
5234307.516	24
5234325.526	23
5234430.913	22
5234574.707	21
5235153.318	20
5235795.139	19
5235795.139	18
5235850.344	17
5235978.906	16
5235978.906	15
5235998.555	14
5236101.069	26
5236163.973	25
5236196.460	24
5236196.460	23
5236223.162	22
5236494.164	42
5236522.189	41
5236916.563	40
5237245.569	39
5237652.143	38
5237727.608	37
5237813.248	36
5237813.248	35
5237813.248	34
5237859.916	33
5238012.611	32
5238184.542	31
5238184.542	30
5238369.570	29
5238436.985	28
5238534.484	27
5238606.215	26
5238606.215	25
5238980.129	24
5239092.104	23
5239102.350	25
5239462.433	45
5239618.349	44
5239748.574	43
5239852.975	42
5239852.975	41
5239852.975	40
5240600.042	39
5240724.436	38
5240850.356	37
5240850.356	36
5240894.517	35
5240910.768	34
5241289.279	33
5241498.121	32
5241635.955	31
5241635.955	30
5241853.593	29
5242137.664	28
5242175.642	27
5242407.224	26
5242422.911	25
5242444.305	28
5242566.538	27
5242574.380	47
5242595.407	46
5242646.886	45
5242646.886	44
5242828.443	43
5242875.087	42
5243042.539	41
5243042.539	40
5243042.539	39
5243042.539	38
5243047.683	37
5243176.005	36
5243176.005	35
5243176.005	34
5243218.244	33
5243458.534	32
5243458.534	31
5243458.534	30
5243458.534	29
5243458.534	28
5243594.004	27
5243594.004	26
5243594.004	25
5243594.004	24
5243594.004	23
5243594.004	22
5243675.101	21
5243859.304	20
5244040.480	19
5244075.938	18
5244158.817	17
5244711.966	16
5244723.384	15
5244904.308	14
5245062.387	13
5245082.359	12
5245340.725	11
5245340.725	10
5245382.250	9
5245515.653	8
5245747.284	7
5245800.780	6
5245800.780	5
5245956.038	4
5246208.189	3
5246470.343	6
5246642.415	5
5246642.415	4
5246747.687	3
5246875.122	23
5247068.335	43
5247081.218	42
5247208.683	41
5247208.683	40
5247208.683	39
5247251.821	38
5247379.353	37
5247379.353	36
5247549.571	35
5247569.735	34
5247782.886	33
5247867.264	32
5248284.988	31
5248462.710	30
5248785.193	29
5249042.485	28
5249042.485	27
5249114.666	26
5249114.666	25
5249176.130	24
5249263.946	23
5249263.946	22
5249477.081	21
5249498.378	20
5249810.516	26
5250001.818	25
5250017.599	24
5250183.886	44
5250236.103	43
5250341.276	42
5250389.173	41
5250448.734	40
5250735.284	39
5250735.284	38
5250979.038	37
5250979.038	36
5250979.038	35
5251094.629	34
5251094.629	33
5251167.058	32
5251167.058	31
5251222.856	30
5251258.196	29
5251308.951	28
5251650.667	27
5251671.365	26
5251724.789	25
5251735.700	24
5251953.540	23
5251953.540	22
5252223.945	21
5252223.945	20
5252493.546	19
5252493.546	18
5252568.761	17
5252881.487	16
5252881.487	15
5252881.487	14
5253548.098	13
5253594.448	12
5253773.426	11
5253943.664	10
5253943.664	9
5254012.593	8
5254020.365	7
5254020.365	6
5254031.237	5
5254288.501	20
5254362.146	19
5254560.489	39
5254837.303	38
5254989.979	37
5255068.246	36
5255136.855	35
5255151.426	34
5255346.011	33
5255584.291	32
5255584.291	31
5255657.790	30
5255770.073	29
5255802.677	28
5255905.978	27
5255928.896	26
5255992.323	25
5255992.323	24
5256039.012	23
5256208.363	22
5256274.381	21
5256597.075	20
5256642.249	19
5256813.598	18
5256813.598	17
5256874.098	16
5256892.757	27
5257061.827	47
5257166.488	46
5257375.778	45
5257412.068	44
5257412.068	43
5257483.050	42
5257500.583	41
5257500.583	40
5257679.691	39
5257730.756	38
5257760.398	37
5258000.212	36
5258035.579	35
5258052.166	34
5258384.872	33
5258408.295	32
5258755.120	31
5258755.120	30
5258755.120	29
5258843.951	28
5259081.077	27
5259484.954	26
5259484.954	25
5259514.314	24
5259838.811	23
5260369.856	22
5260523.558	21
5260523.558	20
5260523.558	19
5260531.722	18
5260596.194	17
5260735.815	16
5260735.815	15
5260876.366	14
5260923.668	13
5260923.668	12
5260923.668	11
5260956.703	10
5260972.939	21
5261088.630	20
5261434.993	19
5261750.554	39
5261942.575	38
5261942.575	37
5261942.575	36
5262073.680	35
5262644.879	34
5262809.365	33
5262845.276	32
5262845.276	31
5262854.603	30
5263069.822	29
5263672.803	28
5263987.490	27
5264210.272	26
5264516.292	25
5264516.292	24
5264533.455	23
5264640.128	22
5264759.911	28
5264919.579	27
5265055.789	47
5265147.015	46
5265185.377	45
5265200.987	44
5265290.315	43
5265497.182	42
5265961.407	41
5266587.138	40
5266701.324	39
5266701.324	38
5266761.645	37
5266761.645	36
5266900.766	35
5266900.766	34
5266900.766	33
5266900.766	32
5266900.766	31
5267025.457	30
5267092.074	29
5267164.569	28
5267505.937	27
5267505.937	26
5267505.937	25
5267505.937	24
5268201.050	23
5268291.367	22
5268351.229	41
5268353.436	40
5268472.230	39
5268824.464	38
5268879.451	37
5268959.034	36
5269025.374	35
5269062.739	34
5269135.673	33
5269135.673	32
5269196.498	31
5269196.498	30
5269315.496	29
5270106.134	28
5270143.137	27
5270303.374	26
5270487.788	25
5270738.959	24
5270916.047	23
5270947.549	22
5271009.048	21
5271034.916	20
5271049.662	19
5271154.732	18
5271258.737	17
5271258.737	16
5271258.737	15
5271421.345	14
5271421.345	13
5271439.502	12
5271694.964	11
5271977.768	10
5272141.012	9
5272146.115	8
5272339.093	7
5272339.093	6
5272401.197	26
5272492.016	25
5272492.016	24
5272526.804	33
5272557.527	32
5272782.723	31
5272860.664	30
5273220.079	29
5273372.968	28
5273783.074	27
5273860.993	26
5273860.993	25
5273925.962	24
5273962.341	23
5274011.177	22
5274364.101	21
5274364.101	20
5274364.101	19
5274444.372	18
5274444.372	17
5274788.286	16
5275145.523	15
5275364.542	14
5275600.544	13
5275627.717	25
5275641.445	24
5275706.253	23
5275706.253	22
5275816.758	21
5275816.758	20
5276103.366	19
5276161.000	39
5276212.273	38
5276232.003	37
5276274.944	36
5276274.944	35
5276274.944	34
5276643.130	33
5277005.748	32
5277127.855	31
5277197.399	30
5277197.399	29
5277221.177	28
5277346.178	27
5277347.572	26
5277347.572	25
5277347.572	24
5277347.572	23
5277347.572	22
5277515.564	21
5277646.470	20
5277691.391	19
5277768.059	18
5277927.316	17
5277945.390	16
5277968.607	15
5277968.607	14
5278015.667	13
5278055.126	12
5278143.430	11
5278417.264	10
5278417.264	9
5278423.768	8
5278506.396	7
5278590.232	6
5278600.676	5
5278684.991	4
5278716.831	3
5278829.547	2
5278884.541	22
5278894.119	21
5278997.331	20
5278997.331	19
5279043.247	33
5279142.186	32
5279560.629	31
5279560.629	30
5279696.009	29
5279696.009	28
5279952.106	27
5279952.106	26
5280076.844	25
5280276.792	24
5280999.211	23
5281170.578	22
5281170.578	21
5281249.447	20
5281464.689	19
5281464.689	18
5281508.620	17
5281775.853	16
5281976.227	15
5281976.227	14
5282098.608	13
5282210.254	12
5282210.254	11
5282210.254	10
5282626.022	9
5282626.022	8
5282841.658	22
5282961.538	21
5282961.538	20
5283075.130	19
5283096.331	18
5283160.571	17
5283211.042	37
5283372.937	36
5283639.330	35
5283639.330	34
5283639.330	33
5283670.866	32
5284173.373	31
5284384.521	30
5284384.521	29
5284451.327	28
5284521.808	27
5284664.817	26
5284821.775	25
5285225.306	24
5285225.306	23
5285359.101	22
5285359.101	21
5285563.988	20
5285563.988	19
5285563.988	18
5285563.988	17
5285579.120	16
5285609.880	15
5285641.797	14
5286116.269	13
5286356.672	12
5286437.698	21
5286650.993	41
5286754.174	40
5286980.253	39
5286980.253	38
5286999.619	37
5287205.215	36
5287205.215	35
5287382.132	34
5287382.132	33
5287382.132	32
5287382.132	31
5287415.798	30
5287714.503	29
5288077.236	28
5288262.002	27
5288262.002	26
5288262.002	25
5288282.919	24
5288311.427	23
5288356.378	22
5288801.546	21
5288899.664	20
5288899.664	19
5288995.736	18
5289061.349	17
5289164.519	16
5289164.519	15
5289164.519	14
5289242.128	13
5289242.128	12
5289293.815	11
5289544.489	10
5289553.646	9
5289553.646	8
5289687.299	7
5289687.299	6
5289689.853	26
5289702.816	25
5289762.455	24
5289821.488	23
5289887.152	36
5289989.275	35
5290560.693	34
5290874.034	33
5290874.034	32
5290874.034	31
5291455.872	30
5291455.872	29
5291846.843	28
5291846.843	27
5292185.381	26
5292185.381	25
5292185.381	24
5292544.663	23
5292572.739	22
5292872.252	21
5292872.252	20
5292872.252	19
5292908.041	18
5292914.853	17
5292949.060	16
5293028.093	15
5293060.750	14
5293087.820	22
5293115.030	21
5293154.732	20
5293154.732	19
5293207.980	18
5293345.165	17
5293345.165	16
5293345.165	15
5293424.172	14
5293459.465	13
5293459.465	12
5293575.087	32
5293576.941	31
5293696.084	30
5293758.328	29
5293835.988	28
5293835.988	27
5293915.151	26
5293915.151	25
5293934.429	24
5294191.819	23
5294191.819	22
5294191.819	21
5294209.326	20
5294313.442	19
5294519.815	18
5294519.815	17
5294519.815	16
5294519.815	15
5294540.338	14
5294782.297	13
5294865.143	12
5295094.372	11
5295191.257	10
5295629.425	9
5295629.425	8
5296132.520	7
5296132.520	6
5296152.238	5
5296176.843	4
5296420.568	3
5296474.590	2
5296659.343	1
5296755.630	0
5296790.059	0
5296790.059	0
5297084.859	5
5297423.397	25
5297429.141	24
5297465.565	23
5297888.287	22
5298009.069	21
5298009.069	20
5298009.069	19
5298009.069	18
5298203.201	17
5298410.472	37
5298467.779	36
5298783.683	35
5298783.683	34
5299019.934	33
5299019.934	32
5299218.044	31
5299218.044	30
5299300.762	29
5299403.784	28
5299403.784	27
5299403.784	26
5299551.095	25
5299551.095	24
5299625.900	23
5299778.654	22
5300079.419	21
5300125.768	20
5300182.425	19
5300352.706	18
5300382.391	21
5300448.792	20
5300822.192	19
5300994.765	18
5301081.594	17
5301201.840	37
5301776.187	36
5301856.587	35
5302059.679	34
5302059.679	33
5302106.880	32
5302106.880	31
5302185.075	30
5302302.927	29
5302331.281	28
5302350.096	27
5302569.634	26
5302569.634	25
5302569.634	24
5302616.822	23
5302657.869	22
5302702.790	21
5302841.222	20
5302969.160	19
5302969.160	18
5302969.160	17
5302969.160	16
5302993.668	15
5302993.668	14
5303007.768	13
5303023.977	12
5303070.301	11
5303070.301	10
5303166.222	9
5303166.222	8
5303166.222	7
5303178.331	6
5303203.753	5
5303473.841	4
5303548.068	3
5303586.942	2
5303732.435	1
5303841.128	15
5304050.247	35
5304098.045	34
5304189.641	33
5304288.232	32
5304288.232	31
5304288.232	30
5304535.433	29
5304841.286	28
5304905.139	27
5304905.139	26
5305161.852	25
5305220.744	24
5305394.528	23
5305460.644	22
5305460.644	21
5305460.644	20
5305460.644	19
5305619.062	18
5305639.847	17
5305751.904	16
5305764.077	15
5306079.159	14
5306079.159	13
5306327.367	12
5306327.367	11
5306355.233	10
5306547.336	9
5306996.925	8
5307633.085	7
5307654.552	6
5307725.363	5
5307734.169	10
5307876.525	9
5307876.525	8
5307954.011	28
5308366.842	27
5308468.456	26
5308468.456	25
5308791.446	24
5308791.446	23
5308863.159	22
5308863.159	21
5308864.436	41
5309531.794	40
5309693.357	39
5309693.357	38
5309693.357	37
5309693.357	36
5309774.595	35
5309832.438	34
5309944.506	33
5310234.334	32
5310530.146	31
5310842.435	33
5311020.907	32
5311068.198	31
5311170.968	51
5311180.366	50
5311356.453	49
5311378.195	48
5311494.311	47
5311494.311	46
5311699.344	45
5311738.859	44
5311958.856	43
5312073.000	42
5312155.496	41
5312232.622	40
5312599.232	39
5312599.232	38
5312616.376	37
5312860.564	36
5312860.564	35
5312860.564	34
5312860.564	33
5312956.545	32
5312971.362	31
5313283.087	30
5313314.266	29
5313618.439	28
5313727.562	27
5313942.270	26
5314035.572	25
5314190.788	24
5314747.966	44
5314789.493	43
5314789.493	42
5314831.852	48
5314843.879	47
5314889.081	46
5314992.806	45
5315469.209	44
5316249.900	43
5316312.278	42
5317443.210	41
5317443.210	40
5317676.241	39
5317761.894	38
5317761.894	37
5317761.894	36
5317836.690	35
5318111.413	34
5318193.129	33
5318193.129	32
5318325.757	45
5318435.513	44
5318435.513	43
5318435.513	42
5318522.823	41
5318983.100	40
5318983.100	39
5318983.100	38
5318983.100	37
5319035.164	36
5319084.422	35
5319084.422	34
5319191.054	33
5319225.064	32
5319267.364	31
5319335.901	30
5319452.527	29
5319452.527	28
5319839.346	27
5319839.346	26
5319895.043	25
5319934.000	24
5320003.571	23
5320117.812	22
5320189.359	21
5320189.359	20
5320610.668	19
5320610.668	18
5320610.668	17
5320610.668	16
5320610.668	15
5320772.788	14
5320772.788	13
5320775.970	12
5320815.364	11
5321032.726	10
5321276.407	9
5321399.507	8
5321509.745	11
5321706.920	10
5321784.085	9
5322016.516	8
5322046.829	7
5322069.170	27
5322416.495	26
5322416.495	25
5322513.589	24
5322513.589	23
5322513.589	22
5322575.377	21
5322659.308	20
5322659.308	19
5322712.518	18
5322712.518	17
5322712.518	16
5322757.310	15
5322923.908	14
5322987.180	13
5323053.205	12
5323195.826	11
5323208.468	10
5323293.061	30
5323297.923	29
5323310.495	28
5323312.193	27
5323412.546	26
5323481.650	25
5323664.437	24
5323811.776	23
5324248.252	22
5324335.644	21
5324335.644	20
5324335.644	19
5324600.034	18
5324643.122	17
5325202.587	16
5325347.354	15
5325561.355	14
5325605.250	13
5325770.252	12
5325770.252	11
5325818.543	10
5326018.911	26
5326073.086	25
5326144.555	24
5326307.722	23
5326307.722	22
5326413.453	21
5326629.830	20
5326629.830	19
5326629.830	18
5326629.830	17
5326702.323	37
5326862.187	36
5326961.815	35
5327032.194	34
5327329.798	33
5327597.802	32
5327597.802	31
5327704.799	30
5327704.799	29
5327787.172	28
5327821.623	27
5327829.302	26
5328265.759	25
5328383.306	24
5328383.306	23
5328597.029	22
5328773.239	21
5328773.239	20
5328792.119	19
5328902.720	18
5328902.720	17
5328902.720	16
5328994.482	15
5328994.482	14
5329102.783	13
5329205.067	12
5329205.067	11
5329205.067	10
5329207.067	9
5329299.186	8
5329614.110	7
5329614.110	6
5330071.438	5
5330073.254	25
5330155.294	34
5330176.350	33
5330267.803	32
5330415.430	31
5330669.682	30
5330957.403	29
5331164.316	28
5331314.241	27
5331389.883	26
5331876.116	25
5331876.116	24
5331987.470	23
5332052.060	22
5332163.612	21
5332251.440	20
5332336.866	19
5332458.649	18
5332458.649	17
5332820.871	16
5332820.871	15
5332820.871	14
5332909.694	23
5333034.896	22
5333262.179	21
5333489.666	20
5333575.477	19
5333592.842	39
5333774.471	38
5333782.140	37
5333892.827	36
5333912.982	35
5334013.014	34
5334546.372	33
5334546.372	32
5334546.372	31
5334585.167	30
5334585.167	29
5334791.220	28
5334791.220	27
5335087.416	26
5335314.675	25
5335338.088	24
5335501.136	23
5335540.020	22
5335650.340	21
5335728.248	20
5335779.820	19
5335891.344	18
5335994.268	17
5336039.489	16
5336135.034	15
5336454.521	14
5336578.999	13
5336981.250	12
5337103.902	21
5337116.616	20
5337116.616	19
5337172.640	18
5337278.699	38
5337364.963	37
5337472.378	36
5337573.578	35
5337690.906	34
5337690.906	33
5337690.906	32
5337705.660	31
5337853.597	30
5337853.597	29
5337853.597	28
5337853.597	27
5338558.823	26
5338936.390	25
5339146.845	24
5339199.174	23
5339281.231	22
5339281.231	21
5339281.231	20
5339561.519	19
5339667.319	18
5339806.773	17
5340155.586	16
5340155.586	15
5340169.613	14
5340242.867	13
5340242.867	12
5340373.271	11
5340535.355	20
5340778.550	40
5341121.069	39
5341121.069	38
5341121.069	37
5341200.742	36
5341553.380	35
5341619.785	34
5341658.533	33
5341711.534	32
5342077.123	31
5342105.737	30
5342121.844	29
5342206.735	28
5342340.057	27
5342340.057	26
5342481.440	25
5342481.440	24
5342481.440	23
5342481.440	22
5342565.566	21
5342565.566	20
5342565.566	19
5342592.189	18
5342635.833	17
5342942.740	26
5342975.998	25
5342987.914	24
5343335.425	23
5343335.425	22
5343335.425	21
5343574.833	20
5343574.833	19
5343574.833	18
5343613.732	17
5343715.704	16
5344010.047	15
5344092.131	14
5344202.952	34
5344266.164	33
5344266.164	32
5344339.051	31
5344339.051	30
5344354.115	29
5344391.353	28
5344398.958	27
5344566.628	26
5344909.646	25
5345665.722	24
5345841.998	23
5345921.080	22
5345921.080	21
5346285.584	20
5346376.082	19
5347145.112	18
5347462.957	17
5347567.252	16
5347665.929	30
5347707.318	29
5347768.063	28
5347859.079	27
5347888.945	47
5347972.822	46
5347972.822	45
5348187.709	44
5348578.354	43
5348622.030	42
5348622.030	41
5348781.035	40
5348781.035	39
5349049.508	38
5349354.460	37
5349354.460	36
5349354.460	35
5349708.557	34
5349831.712	33
5349831.712	32
5349831.712	31
5349967.721	30
5350345.953	50
5350472.339	49
5350542.757	48
5350599.687	47
5350743.566	46
5350932.349	45
5350932.349	44
5351044.674	43
5351064.037	42
5351064.037	41
5351216.459	40
5351432.584	39
5351729.983	38
5351776.478	37
5351851.723	36
5351859.678	35
5352048.887	34
5352201.138	33
5352630.185	32
5352652.938	31
5352652.938	30
5352715.022	29
5352715.022	28
5352864.614	27
5352864.614	26
5352864.614	25
5352925.695	24
5353272.490	23
5353474.168	22
5354023.001	21
5354023.001	20
5354161.642	19
5354220.853	18
5354230.435	17
5354263.750	16
5354366.406	15
5354366.406	14
5354494.938	13
5354611.628	12
5354977.897	23
5355098.624	22
5355309.022	42
5355388.251	41
5355388.251	40
