# s=25 S=35
# time_s	level
150384.532	26
150759.884	25
151173.504	24
151318.258	23
151483.888	22
151759.849	21
151978.361	20
152255.657	19
152553.666	30
152625.448	29
152704.113	28
152729.043	27
153538.168	26
153793.625	25
153875.231	24
154405.898	23
154971.442	22
154971.442	21
155162.348	20
155839.429	32
155979.726	31
156042.104	30
156042.104	29
156501.768	28
156524.395	27
156875.023	26
157787.454	25
157787.454	24
158072.276	23
158252.391	22
158769.729	21
158769.729	20
158879.762	19
159036.402	18
159148.614	17
159222.226	16
159426.992	29
159630.170	28
159727.625	27
159853.402	26
159916.787	25
160036.094	24
160238.841	23
160414.643	22
160508.410	21
160508.410	20
160632.905	19
160632.905	18
160942.526	17
161097.272	16
161288.350	15
161383.014	14
162131.261	13
162229.255	12
162302.550	11
162302.550	10
162323.559	9
162374.244	8
162411.208	7
162411.208	6
162710.106	5
162894.831	6
162986.685	5
163427.570	4
163427.570	3
163516.256	23
164197.961	22
164197.961	21
164197.961	20
164671.518	19
164724.261	18
164724.261	17
165029.390	16
165506.568	15
165528.204	14
165829.168	13
165829.168	12
166155.961	11
166270.489	10
166292.794	9
166447.431	10
166669.169	9
166713.256	8
166729.999	7
166825.507	6
166825.507	5
166866.211	4
166987.794	24
167333.021	23
167565.388	22
167843.706	21
167843.706	20
167854.120	19
168143.742	18
168451.345	17
168480.598	16
168584.248	15
169084.076	14
169320.478	13
169617.331	12
169617.331	11
169730.723	10
169730.723	9
169730.723	8
169928.587	7
170152.630	8
170387.524	28
170448.543	27
171056.069	26
171158.824	25
171594.796	24
171717.148	23
172355.929	22
172355.929	21
172389.180	20
172442.788	19
172699.390	18
172699.390	17
172761.399	16
174374.466	35
174660.451	34
174757.005	33
175135.625	32
176103.071	31
176246.875	30
176469.806	29
176775.076	28
176803.850	27
176887.891	26
177636.813	25
177683.588	24
178632.358	23
178632.358	22
178760.147	21
178992.610	20
179530.806	19
179530.806	18
179586.606	17
179809.448	16
180241.719	15
180241.719	14
180241.719	13
180271.235	12
180400.874	11
181503.258	10
181503.258	9
181503.258	8
181503.258	7
181557.922	26
181618.611	25
181864.380	24
181939.220	23
181978.828	22
182366.880	21
182846.625	20
182846.625	19
182989.372	18
183299.527	17
183423.445	16
183877.207	15
183877.207	14
184140.239	13
184177.568	12
184323.280	11
184609.572	10
184717.787	29
185464.416	28
185598.647	27
185677.150	26
185783.380	25
185832.319	24
185979.512	23
185979.512	22
186076.822	21
186076.822	20
186076.822	19
186076.822	18
186203.212	17
186203.212	16
186237.211	15
186427.484	14
186472.844	13
186730.823	12
187710.400	11
187783.193	10
188090.509	13
188099.451	12
188336.960	11
188336.960	10
188484.163	30
188553.565	29
188603.782	28
188893.726	27
188939.163	26
188999.057	25
189311.297	24
189365.585	23
189498.714	22
189669.836	21
189972.836	20
190029.350	19
190271.550	18
190271.550	17
190271.550	16
190504.230	15
190782.640	14
191081.832	13
191326.641	12
191499.400	11
191858.729	12
192153.381	32
193098.690	31
193508.636	30
193684.323	29
193684.323	28
193848.550	27
193965.457	26
193965.457	25
194028.377	24
194275.165	23
194431.250	22
194931.604	21
195280.942	20
195712.927	19
195758.872	18
195817.090	17
195860.467	16
196002.987	15
196002.987	14
196177.899	26
196413.841	25
196448.634	24
196448.634	23
196824.380	22
196983.627	21
196983.627	20
196983.627	19
197148.300	18
197399.579	17
197425.499	16
197826.326	15
197891.984	14
198171.956	13
198171.956	12
198221.509	11
198221.509	10
198826.909	11
199101.715	31
199183.956	30
199456.481	29
199509.294	28
199509.294	27
199571.533	26
199894.959	25
200281.154	24
200411.414	23
200411.414	22
200542.139	21
200542.139	20
200542.139	19
200551.370	18
200938.289	17
201026.482	16
201151.037	15
201300.207	14
201300.207	13
201300.207	12
201349.561	11
201586.889	10
202276.232	9
202530.562	8
202622.156	7
202819.994	6
202896.461	11
203057.520	10
203142.178	30
203235.623	29
203235.623	28
203358.224	27
203445.344	26
203481.891	25
203833.040	24
204264.055	23
204413.328	22
204413.328	21
204445.003	20
204543.805	19
204715.086	18
204797.367	17
205138.915	16
205300.374	15
205300.374	14
205300.374	13
205300.374	12
205383.796	11
205506.396	10
205563.786	9
205977.670	8
206583.238	7
206631.448	6
206782.690	5
207045.986	4
207198.830	3
207266.412	2
207480.902	21
207581.803	20
207916.675	19
207967.216	18
208484.447	17
208517.754	16
208713.970	15
208935.556	14
209009.319	13
209479.802	12
209614.883	11
209913.487	10
210415.765	9
210535.489	29
210654.840	28
210654.840	27
210654.840	26
210791.831	25
210845.402	24
211012.060	23
211209.690	22
211351.373	21
211525.803	20
211559.597	19
211559.597	18
212217.528	17
212217.528	16
212270.907	15
212365.167	14
212365.167	13
212541.436	12
212677.482	11
212677.482	10
212743.530	9
212743.530	8
212810.231	7
212828.259	6
212828.259	5
212956.332	4
212956.332	3
213071.730	2
213081.868	4
213303.942	3
213592.906	2
213647.194	22
213961.651	21
213961.651	20
214009.868	19
214009.868	18
214061.557	17
214061.557	16
214181.296	15
214409.054	14
214429.779	13
214503.374	12
214889.719	11
214889.719	10
215031.994	9
215335.539	8
215480.006	7
215480.006	6
215525.152	5
216103.748	4
216117.892	3
216208.110	2
216308.889	1
216684.997	0
216958.436	0
216986.232	0
217220.720	0
217347.938	10
217451.672	9
217595.421	8
217595.421	7
217638.474	6
217640.866	26
217693.052	25
218107.987	24
218486.787	23
218517.919	22
218630.680	21
218849.904	20
219180.670	19
219452.837	18
219777.047	17
220621.932	16
220653.819	15
220778.047	14
220871.852	13
220967.005	12
221086.061	11
221098.695	28
221271.816	27
221271.816	26
221560.740	25
221560.740	24
221560.740	23
221560.740	22
221916.876	21
222015.440	20
222015.440	19
222104.406	18
222335.777	17
222388.372	16
222415.620	15
222549.191	14
222631.536	13
222631.536	12
222721.518	11
222962.353	10
222981.410	9
223010.189	8
223266.605	7
223505.027	6
223820.707	5
223874.382	12
223964.722	11
224200.218	10
224399.954	30
224423.615	29
224455.202	28
224694.565	27
224799.995	26
225099.772	25
226274.039	24
226558.287	23
226936.997	22
227176.851	21
227208.610	20
227250.378	19
227331.388	18
227641.648	17
227813.370	29
228631.489	28
228751.183	27
228840.904	26
229073.223	25
229073.223	24
229073.223	23
229163.727	22
229656.803	21
230446.900	20
230624.069	19
230910.278	18
230910.278	17
231071.109	16
231102.136	15
231102.136	14
231522.121	13
231532.468	12
231900.750	11
231985.761	10
232148.743	24
232462.992	23
232632.860	22
232632.860	21
232863.123	20
232878.923	19
233217.988	18
233217.988	17
233219.386	16
233262.663	15
233383.852	14
233802.912	13
233883.885	12
233883.885	11
233883.885	10
233883.885	9
234203.361	8
234311.674	7
234420.987	6
234420.987	5
234649.054	4
235059.760	3
235371.634	2
235371.634	1
235490.613	21
235575.757	27
235741.708	26
235784.396	25
235784.396	24
236038.225	23
236301.154	22
236382.603	21
236382.603	20
236382.603	19
236403.920	18
236943.646	17
237002.788	16
237085.514	15
237482.108	14
237656.080	13
237798.823	12
237798.823	11
237901.821	10
237987.098	9
238088.761	8
238157.644	7
238360.966	6
238383.813	7
238461.889	6
238474.200	5
238485.116	4
238713.645	24
238814.812	23
238814.812	22
238978.902	21
239149.280	20
239193.602	19
239587.791	18
239755.073	17
239755.073	16
239929.649	15
240611.816	14
240827.872	13
240971.262	12
241157.627	11
241258.116	10
241258.116	9
241614.595	8
241706.726	7
241975.888	11
242101.723	31
242310.937	30
242845.456	29
242976.839	28
243563.045	27
243751.854	26
244091.067	25
244125.858	24
244132.669	23
244200.958	22
244578.021	21
244630.236	20
245665.384	19
245665.384	18
245760.049	17
245892.643	16
246311.535	31
246619.641	30
246619.641	29
246619.641	28
246619.641	27
247183.563	26
247607.613	25
247751.443	24
248045.727	23
248061.195	22
248187.732	21
248187.732	20
248187.732	19
248392.182	18
248464.067	17
248662.318	16
248824.658	15
248864.667	14
249173.416	13
249173.416	12
249173.416	11
249306.112	10
249349.483	9
249349.483	8
249403.649	7
249599.034	6
249599.034	5
249682.298	4
249702.564	21
249849.961	20
250060.461	19
250596.752	18
250596.752	17
250620.697	16
250837.574	15
251158.609	14
251226.735	13
251226.735	12
251226.735	11
251749.782	10
252464.501	9
252519.329	8
252535.814	7
252629.348	6
252665.245	5
252785.684	4
252785.684	3
252785.684	2
252869.409	1
252869.409	0
253028.574	0
253335.902	5
253397.787	4
253460.335	3
253618.280	2
253745.697	22
254172.174	21
254671.544	20
255804.097	19
255826.331	18
255868.846	17
255971.158	16
256191.683	15
256191.683	14
256260.026	13
256350.718	12
256377.459	11
256839.007	10
256850.074	25
258767.208	24
258992.824	23
259036.561	22
259275.864	21
259798.460	20
259942.546	19
260225.193	32
260517.277	31
260517.277	30
260838.447	29
261105.445	28
261213.969	27
261477.461	26
261558.096	25
262469.294	24
262649.202	23
262813.937	22
262813.937	21
262857.530	20
262912.870	19
262912.870	18
263338.260	30
264098.024	29
264167.514	28
264661.987	27
264979.683	26
265263.483	25
265362.963	24
265817.722	23
265948.440	22
266000.742	21
266173.389	20
266276.424	19
266276.424	18
266276.424	17
266310.888	16
266762.927	15
266905.766	14
267205.209	13
267205.209	12
267419.911	11
267419.911	10
267605.764	9
267737.490	28
268183.178	27
268247.127	26
268446.429	25
268494.054	24
268494.054	23
268731.092	22
268731.092	21
269105.266	20
269436.999	19
269546.236	18
269840.260	17
269840.260	16
269840.260	15
270126.281	14
270166.019	13
270550.621	12
270904.410	32
271279.265	31
271500.438	30
271836.496	29
272269.205	28
272546.594	27
272913.442	26
273501.741	25
274352.862	24
274442.266	34
274515.793	33
274652.451	32
275209.404	31
275267.689	30
275458.234	29
275556.405	28
275606.093	27
275671.136	26
276188.040	25
276466.366	24
276466.366	23
276535.177	22
276613.045	21
276613.045	20
276906.183	19
276906.183	18
276961.718	17
276961.718	16
277076.849	15
277076.849	14
277113.208	13
277191.173	12
277468.117	11
277586.633	10
277586.633	9
277667.426	8
277667.426	7
277897.292	10
277898.686	9
278161.696	29
278186.104	28
278211.274	27
278445.593	26
278564.891	25
278665.191	24
279421.625	23
279654.940	22
279654.940	21
279710.358	20
279766.398	19
279878.707	18
280228.157	17
280307.748	16
280402.641	15
280442.849	14
280442.849	13
280534.249	12
280849.913	11
280849.913	10
280946.888	9
280946.888	8
280952.592	7
281335.708	6
281335.708	5
281813.398	4
282156.749	7
282282.399	27
282501.994	26
282678.811	25
282691.778	24
283025.712	23
283025.712	22
283131.736	21
283724.077	20
283738.130	19
284229.055	18
284669.240	17
284916.724	16
284916.724	15
285258.440	14
285736.481	13
285973.983	30
285981.779	29
286026.105	28
286166.474	27
286286.186	26
286286.186	25
286291.290	24
286345.801	23
286789.409	22
287025.962	21
287103.430	20
287267.935	19
287662.777	18
287735.287	17
287735.287	16
288038.289	15
288066.611	14
288108.871	13
288735.407	12
288735.407	11
288801.259	10
288842.267	9
289015.846	8
289179.501	7
289179.501	6
289296.786	25
289750.192	24
290124.370	23
290506.829	22
290584.316	21
290845.521	20
290845.521	19
291571.162	18
292477.662	17
292579.834	16
292630.151	15
292724.964	32
292938.164	31
292938.164	30
293173.225	29
293478.986	28
293559.976	27
293616.940	26
293639.782	25
293753.303	24
294079.530	23
294355.720	22
294457.420	21
294597.150	20
294935.469	19
295029.611	18
295156.564	17
295682.435	16
296052.890	34
297048.689	33
297591.679	32
297591.679	31
297661.936	30
298093.806	29
298093.806	28
298849.085	27
299175.430	26
299524.989	25
299557.374	24
299981.440	23
299981.440	22
301275.285	21
301275.285	20
301275.285	19
301296.663	18
301740.781	17
301741.054	16
301804.514	15
301804.514	14
302076.655	13
302580.337	12
302625.640	11
302767.558	10
302971.617	9
302971.617	8
303030.727	7
303090.564	6
303116.033	5
303338.518	4
303338.518	3
303455.583	2
303794.675	1
303947.296	0
304084.933	0
304084.933	0
304147.111	20
304149.201	19
304163.879	21
305065.412	20
305473.633	19
305578.251	18
305838.718	17
305838.718	16
305870.543	15
306154.845	14
306169.412	13
306385.690	12
306657.333	11
307098.829	10
307117.757	30
307125.142	29
307132.828	28
307513.092	27
307613.081	26
307647.102	25
308142.409	24
308183.030	23
308266.788	22
308356.333	21
308652.691	20
308860.267	19
308860.267	18
308860.267	17
308961.955	16
309089.946	15
309089.946	14
309089.946	13
309176.798	12
309176.798	11
309176.798	10
309273.610	9
309448.329	8
309448.329	7
309549.581	6
309780.730	5
310311.580	4
310449.775	3
310453.476	2
310993.550	1
311013.750	21
311095.216	30
311184.103	29
311597.987	28
311695.650	27
311824.869	26
312123.842	25
312240.549	24
312240.549	23
312257.334	22
312626.516	21
313197.614	20
313256.955	19
313256.955	18
313404.492	17
313823.084	16
314068.491	15
314212.297	30
314336.175	29
314607.645	28
314705.847	27
314897.153	26
315119.840	25
315228.716	24
315415.239	23
315415.239	22
315522.085	21
315592.051	20
315592.051	19
315608.792	18
315696.491	17
315945.211	16
316399.231	15
316552.148	14
316757.494	13
316801.376	12
316980.275	11
317062.935	10
317278.426	9
317278.426	8
317278.426	7
317310.602	9
317332.708	8
317521.206	7
317677.994	27
317810.368	26
318543.757	25
318543.757	24
318543.757	23
318565.892	22
319541.349	21
320106.279	20
320304.120	19
320304.120	18
320304.120	17
320304.120	16
320406.270	15
320784.995	14
320843.708	13
320843.708	12
321294.164	11
321294.164	10
321440.038	9
322173.209	28
322567.956	27
322567.956	26
323113.345	25
323175.896	24
323299.669	23
323377.694	22
323377.694	21
323792.970	20
323841.766	19
323917.749	18
324071.218	17
324071.218	16
324094.141	15
324266.228	14
324357.994	13
324357.994	12
324394.178	11
324448.710	10
324496.751	9
324496.751	8
324521.339	7
324572.955	6
324968.092	5
325228.193	4
325261.605	21
326034.378	20
326173.731	19
326456.121	18
326459.666	17
326459.666	16
326713.580	15
326713.580	14
326713.580	13
326744.089	12
326785.544	11
326891.042	10
326891.042	9
327276.261	8
327276.261	7
327895.983	6
328317.185	5
328436.465	4
328690.037	3
328810.311	2
328843.815	10
329030.530	9
329128.701	8
329139.932	7
329139.932	6
329435.144	26
329506.453	25
329960.070	24
330035.750	23
330123.012	22
330798.706	21
330798.706	20
331531.372	19
331531.372	18
332410.058	17
332410.058	16
332554.674	31
332648.173	30
332648.173	29
332676.333	28
332922.609	27
332934.087	26
333279.580	25
333279.580	24
333384.102	23
333447.014	22
333447.014	21
333447.014	20
333581.229	19
333608.042	18
333778.905	17
333778.905	16
333870.990	15
333924.474	14
334501.421	13
334715.237	12
334823.054	11
335490.786	10
335640.538	9
335840.892	12
336033.119	11
336075.516	31
336096.232	30
336606.818	29
336606.818	28
336642.968	27
336663.784	26
336663.784	25
336663.784	24
336756.516	23
336765.171	22
336815.314	21
337100.935	20
337100.935	19
337368.362	18
337591.828	17
338066.946	16
338066.946	15
338156.644	14
338194.260	13
338536.683	12
339280.718	11
339280.718	10
339295.105	9
339347.451	8
339501.822	7
339703.987	9
339790.095	8
339861.924	7
339861.924	6
339861.924	5
339886.142	4
340155.871	24
340387.779	23
340387.779	22
340600.935	21
340600.935	20
340816.793	19
341007.134	18
341073.611	17
341920.305	16
342763.834	15
343027.520	14
343789.660	33
344088.724	32
344088.724	31
344098.462	30
344317.087	29
344317.087	28
344727.919	27
344727.919	26
344854.543	25
344854.543	24
344990.349	23
345337.494	22
345565.148	21
345608.369	20
345923.154	19
346130.042	18
346393.054	17
346475.514	16
346625.454	15
346665.752	14
346681.814	13
347190.875	12
347336.643	11
347377.038	10
347395.138	24
347704.938	23
347882.374	22
347882.374	21
347907.658	20
348481.852	19
348481.852	18
348741.358	17
348750.308	16
348756.179	15
348893.143	14
348919.905	13
348953.500	12
349061.371	11
349061.371	10
349077.073	9
349077.073	8
349218.144	7
349321.650	6
349428.850	5
349707.337	4
350019.566	3
350073.561	2
350168.435	1
350168.435	0
350432.627	7
350554.529	6
350716.873	26
350748.644	25
351125.983	24
351717.004	23
352007.672	22
352416.637	21
352484.418	20
352620.330	19
352954.954	18
353549.642	17
353588.960	16
353822.493	15
353940.992	31
353957.210	30
354152.580	29
354227.368	28
354247.455	27
354408.634	26
354635.456	25
354635.456	24
354730.034	23
354773.553	22
354853.314	21
354921.372	20
354985.751	19
354985.751	18
355009.220	17
355486.110	16
355500.676	15
356506.922	14
356889.626	13
357133.927	12
357599.522	11
357599.522	10
357599.522	9
357599.522	8
358051.443	28
358061.057	27
358061.057	26
358189.587	25
358349.177	24
358430.261	23
359189.809	22
359518.195	21
359672.472	20
359933.525	19
360097.405	18
360183.725	17
360393.128	16
361021.224	15
361332.343	14
361881.683	30
362007.284	29
362424.471	28
362719.713	27
362719.713	26
362719.713	25
362729.590	24
362920.628	23
362959.608	22
363077.798	21
363309.976	20
363357.912	19
