# s=45 S=55
# time_s	level
35290.259	45
35290.259	44
35290.259	43
35290.259	42
35375.895	41
35375.895	40
35502.578	39
35502.578	38
35503.687	37
35649.411	36
35906.778	35
36228.797	34
36373.219	33
36561.440	32
36878.465	31
36878.465	30
36878.465	29
36878.465	28
36878.465	27
36878.465	26
36878.465	25
36878.465	24
36955.684	23
36988.907	22
37000.494	21
37044.431	20
37044.860	19
37044.860	18
37044.860	17
37139.447	16
37358.800	15
37358.800	14
37539.171	13
37539.171	12
37539.171	11
37542.436	10
37865.939	9
37905.168	8
37931.709	7
37931.709	6
38015.861	5
38099.256	4
38195.536	3
38211.992	2
38297.644	22
38569.835	21
38667.527	20
38667.527	19
38667.527	18
38680.448	17
38829.564	16
38829.564	15
38959.936	14
38959.936	13
38959.936	12
38967.175	11
39026.749	10
39730.584	9
39894.180	8
39894.180	7
39979.581	6
40061.714	5
40123.750	4
40123.750	3
40138.436	2
40242.052	1
40242.052	0
40456.297	0
40505.979	0
40706.587	0
40748.693	0
40935.184	0
40977.144	0
40977.144	0
41095.887	0
41121.098	0
41232.451	0
41324.514	0
41374.503	0
41374.503	0
41430.941	0
41527.206	0
41527.206	0
41527.206	0
41583.613	0
41717.441	0
41828.807	20
41834.956	19
42110.448	24
42154.980	23
42154.980	22
42360.947	21
42360.947	20
42421.378	40
42493.463	39
42493.463	38
42572.965	37
42695.319	36
43107.187	35
43107.187	34
43286.525	33
43331.459	32
43342.511	31
